billboard_id,artists,track_name
2017-09-042,Marshmello Featuring Khalid,Silence
2017-09-043,Cheat Codes Featuring Demi Lovato,No Promises
2017-09-044,Kane Brown Featuring Lauren Alaina,What Ifs
2017-09-046,Migos Featuring Gucci Mane,Slippery
2017-09-047,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",It's A Vibe
2017-09-048,Selena Gomez Featuring Gucci Mane,Fetish
2017-09-050,Old Dominion,No Such Thing As A Broken Heart
2017-09-051,Midland,Drinkin' Problem
2017-09-052,Tay-K,The Race
2017-09-053,Maluma,Felices Los 4
2017-09-054,GoldLink Featuring Brent Faiyaz & Shy Glizzy,Crew
2017-09-055,Jon Pardi,Heartache On The Dance Floor
2017-09-056,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,Back To You
2017-09-058,Travis Scott,Butterfly Effect
2017-09-059,Justin Moore,Somebody Else Will
2017-09-060,Thomas Rhett Featuring Maren Morris,Craving You
2017-09-061,Meek Mill Featuring Chris Brown & Ty Dolla $ign,Whatever You Need
2017-09-062,Billy Currington,Do I Make You Wanna
2017-09-064,David Guetta Featuring Justin Bieber,2U
2017-09-065,Lady Antebellum,You Look Good
2017-09-067,Hailee Steinfeld,Most Girls
2017-09-068,Luke Combs,When It Rains It Pours
2017-09-069,Wisin Featuring Ozuna,Escapate Conmigo
2017-09-070,Kendrick Lamar Featuring Zacari,Love.
2017-09-071,Macklemore Featuring Skylar Grey,Glorious
2017-09-072,Dylan Scott,My Girl
2017-09-073,Thomas Rhett,Unforgettable
2017-09-074,Cole Swindell,Flatliner
2017-09-075,SZA,The Weekend
2017-09-076,The Weeknd,Reminder
2017-09-077,The Chainsmokers,Honest
2017-09-079,Brothers Osborne,It Ain't My Fault
2017-09-080,Kenny Chesney,All The Pretty Girls
2017-09-082,Jason Aldean,They Don't Know
2017-09-083,Selena Gomez,Bad Liar
2017-09-084,Tee Grizzley,First Day Out
2017-09-085,Carly Pearce,Every Little Thing
2017-09-086,Kodak Black,Patty Cake
2017-09-087,The Revivalists,Wish I Knew You
2017-09-088,Kip Moore,More Girls Like You
2017-09-089,Jacquees,B.E.D.
2017-09-090,2 Chainz Featuring Travis Scott,4 AM
2017-09-091,Chris Brown,Privacy
2017-09-092,Wiz Khalifa Featuring Ty Dolla $ign,Something New
2017-09-093,Rae Sremmurd,Perplexing Pegasus
2017-09-094,Chris Lane,For Her
2017-09-095,YoungBoy Never Broke Again,Untouchable
2017-09-096,Descendants 2 Cast,It's Goin' Down
2017-09-097,Maren Morris,I Could Use A Love Song
2017-09-098,Chris Janson,Fix A Drink
2017-09-099,Nicky Jam,El Amante
2017-09-100,Playboi Carti Featuring Lil Uzi Vert,Wokeuplikethis*
2017-10-001,Cardi B,Bodak Yellow (Money Moves)
2017-10-005,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-10-008,Yo Gotti Featuring Nicki Minaj,Rake It Up
2017-10-012,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts
2017-10-019,J Balvin & Willy William Featuring Beyonce,Mi Gente
2017-10-022,Gucci Mane Featuring Migos,I Get The Bag
2017-10-023,Maroon 5 Featuring SZA,What Lovers Do
2017-10-032,Kane Brown Featuring Lauren Alaina,What Ifs
2017-10-033,SZA Featuring Travis Scott,Love Galore
2017-10-034,Taylor Swift,...Ready For It?
2017-10-035,Justin Bieber + BloodPop,Friends
2017-10-039,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One
2017-10-041,Kendrick Lamar Featuring Rihanna,Loyalty.
2017-10-043,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels
2017-10-044,Luke Combs,When It Rains It Pours
2017-10-045,Cheat Codes Featuring Demi Lovato,No Promises
2017-10-046,GoldLink Featuring Brent Faiyaz & Shy Glizzy,Crew
2017-10-047,Jon Pardi,Heartache On The Dance Floor
2017-10-049,Thomas Rhett,Unforgettable
2017-10-050,XXXTENTACION,Jocelyn Flores
2017-10-052,SZA,The Weekend
2017-10-054,Tay-K,The Race
2017-10-055,Kodak Black,Transportin'
2017-10-056,Marshmello Featuring Khalid,Silence
2017-10-057,Travis Scott,Butterfly Effect
2017-10-058,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes
2017-10-059,Kodak Black Featuring XXXTENTACION,Roll In Peace
2017-10-060,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",It's A Vibe
2017-10-062,Macklemore Featuring Skylar Grey,Glorious
2017-10-063,Zayn Featuring Sia,Dusk Till Dawn
2017-10-064,Camila Cabello Featuring Young Thug,Havana
2017-10-065,XXXTENTACION Featuring Trippie Redd,F**k Love
2017-10-066,Niall Horan,Too Much To Ask
2017-10-067,Gucci Mane Featuring The Weeknd,Curve
2017-10-068,Kenny Chesney,All The Pretty Girls
2017-10-069,Lil Uzi Vert,Sauce It Up
2017-10-070,Wisin Featuring Ozuna,Escapate Conmigo
2017-10-072,Maluma,Felices Los 4
2017-10-073,Jacquees,B.E.D.
2017-10-074,Jason Aldean,They Don't Know
2017-10-075,LANCO,Greatest Love Story
2017-10-076,Carly Pearce,Every Little Thing
2017-10-077,Old Dominion,No Such Thing As A Broken Heart
2017-10-078,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,Back To You
2017-10-079,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles
2017-10-080,Meek Mill Featuring Chris Brown & Ty Dolla $ign,Whatever You Need
2017-10-081,Kelly Clarkson,Love So Soft
2017-10-082,Young Thug Featuring Future,Relationship
2017-10-083,Kip Moore,More Girls Like You
2017-10-084,Chris Brown,Questions
2017-10-085,BTS,DNA
2017-10-086,Luke Bryan,Light It Up
2017-10-087,Selena Gomez Featuring Gucci Mane,Fetish
2017-10-088,Blake Shelton,I'll Name The Dogs
2017-10-090,Maren Morris,I Could Use A Love Song
2017-10-091,Brothers Osborne,It Ain't My Fault
2017-10-092,"Lorde Featuring Khalid, Post Malone & SZA",Homemade Dynamite
2017-10-093,Midland,Drinkin' Problem
2017-10-094,Chris Janson,Fix A Drink
2017-10-095,Billy Currington,Do I Make You Wanna
2017-10-096,XXXTENTACION,Everybody Dies In Their Nightmares
2017-10-098,Bhad Bhabie,These Heaux
2017-10-099,The Revivalists,Wish I Knew You
2017-10-100,Metro Boomin Featuring Offset & Drake,No Complaints
2017-11-002,Cardi B,Bodak Yellow (Money Moves)
2017-11-006,J Balvin & Willy William Featuring Beyonce,Mi Gente
2017-11-011,Gucci Mane Featuring Migos,I Get The Bag
2017-11-015,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-11-017,Yo Gotti Featuring Nicki Minaj,Rake It Up
2017-11-019,Maroon 5 Featuring SZA,What Lovers Do
2017-11-020,Camila Cabello Featuring Young Thug,Havana
2017-11-026,Kane Brown Featuring Lauren Alaina,What Ifs
2017-11-031,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts
2017-11-033,Luke Combs,When It Rains It Pours
2017-11-041,SZA Featuring Travis Scott,Love Galore
2017-11-044,Marshmello Featuring Khalid,Silence
2017-11-045,SZA,The Weekend
2017-11-047,GoldLink Featuring Brent Faiyaz & Shy Glizzy,Crew
2017-11-048,Thomas Rhett,Unforgettable
2017-11-049,Cheat Codes Featuring Demi Lovato,No Promises
2017-11-050,Carly Pearce,Every Little Thing
2017-11-051,Travis Scott,Butterfly Effect
2017-11-052,Taylor Swift,...Ready For It?
2017-11-054,LANCO,Greatest Love Story
2017-11-055,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles
2017-11-056,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes
2017-11-057,Kodak Black Featuring XXXTENTACION,Roll In Peace
2017-11-058,Tay-K,The Race
2017-11-059,Kelly Clarkson,Love So Soft
2017-11-062,XXXTENTACION,Jocelyn Flores
2017-11-063,Kodak Black,Transportin'
2017-11-064,Macklemore Featuring Skylar Grey,Glorious
2017-11-065,Young Thug Featuring Future,Relationship
2017-11-066,Kip Moore,More Girls Like You
2017-11-067,Luke Bryan,Light It Up
2017-11-068,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",It's A Vibe
2017-11-069,Zayn Featuring Sia,Dusk Till Dawn
2017-11-070,Blake Shelton,I'll Name The Dogs
2017-11-071,Gucci Mane Featuring The Weeknd,Curve
2017-11-072,Wisin Featuring Ozuna,Escapate Conmigo
2017-11-073,Jon Pardi,Heartache On The Dance Floor
2017-11-074,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go
2017-11-075,XXXTENTACION Featuring Trippie Redd,F**k Love
2017-11-076,Post Malone,Go Flex
2017-11-077,Chris Janson,Fix A Drink
2017-11-078,Brett Young,Like I Loved You
2017-11-079,Kenny Chesney,All The Pretty Girls
2017-11-080,Chris Young,Losing Sleep
2017-11-081,Lil Uzi Vert,Sauce It Up
2017-11-082,Chris Brown Featuring Future & Young Thug,High End
2017-11-083,Maren Morris,I Could Use A Love Song
2017-11-084,Russell Dickerson,Yours
2017-11-085,Miguel Featuring Travis Scott,Sky Walker
2017-11-086,Jacquees,B.E.D.
2017-11-088,Justin Bieber + BloodPop,Friends
2017-11-089,Chris Brown,Questions
2017-11-091,"Quavo, Takeoff & Offset",Too Hotty
2017-11-092,Florida Georgia Line,Smooth
2017-11-093,Eric Church,Round Here Buzz
2017-11-094,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels
2017-11-095,Gucci Mane Featuring Slim Jxmmi & Young Dolph,Stunting Ain't Nuthin
2017-11-096,Walker Hayes,You Broke Up With Me
2017-11-097,Becky G Featuring Bad Bunny,Mayores
2017-11-098,Garth Brooks,Ask Me How I Know
2017-11-099,Jason Aldean,They Don't Know
2017-11-100,Billy Currington,Do I Make You Wanna
2017-12-002,Camila Cabello Featuring Young Thug,Havana
2017-12-005,Cardi B,Bodak Yellow (Money Moves)
2017-12-010,J Balvin & Willy William Featuring Beyonce,Mi Gente
2017-12-011,Maroon 5 Featuring SZA,What Lovers Do
2017-12-014,Eminem Featuring Beyonce,Walk On Water
2017-12-015,"Migos, Nicki Minaj & Cardi B",MotorSport
2017-12-016,Gucci Mane Featuring Migos,I Get The Bag
2017-12-018,Taylor Swift,...Ready For It?
2017-12-022,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-12-023,Yo Gotti Featuring Nicki Minaj,Rake It Up
2017-12-037,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes
2017-12-038,SZA,The Weekend
2017-12-039,Luke Combs,When It Rains It Pours
2017-12-041,Kendrick Lamar Featuring Zacari,Love.
2017-12-043,Kane Brown Featuring Lauren Alaina,What Ifs
2017-12-044,Marshmello Featuring Khalid,Silence
2017-12-045,LANCO,Greatest Love Story
2017-12-046,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles
2017-12-050,GoldLink Featuring Brent Faiyaz & Shy Glizzy,Crew
2017-12-053,Bebe Rexha & Florida Georgia Line,Meant To Be
2017-12-055,Thomas Rhett,Unforgettable
2017-12-056,Offset & Metro Boomin,Ric Flair Drip
2017-12-057,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",Ghostface Killers
2017-12-059,Kodak Black Featuring XXXTENTACION,Roll In Peace
2017-12-060,Luke Bryan,Light It Up
2017-12-061,Kelly Clarkson,Love So Soft
2017-12-062,Brett Young,Like I Loved You
2017-12-063,Blake Shelton,I'll Name The Dogs
2017-12-064,Miguel Featuring Travis Scott,Sky Walker
2017-12-065,NAV Featuring Lil Uzi Vert,Wanted You
2017-12-066,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go
2017-12-067,Chris Janson,Fix A Drink
2017-12-068,Macklemore Featuring Kesha,Good Old Days
2017-12-069,Keith Urban,Female
2017-12-070,Zayn Featuring Sia,Dusk Till Dawn
2017-12-071,Tay-K,The Race
2017-12-072,Carly Pearce,Every Little Thing
2017-12-073,Taylor Swift,Call It What You Want
2017-12-074,Chris Young,Losing Sleep
2017-12-075,Russell Dickerson,Yours
2017-12-077,Eric Church,Round Here Buzz
2017-12-078,Post Malone,Candy Paint
2017-12-079,N*E*R*D & Rihanna,Lemon
2017-12-080,YBN Nahmir,Rubbin Off The Paint
2017-12-081,Maren Morris,I Could Use A Love Song
2017-12-082,XXXTENTACION Featuring Trippie Redd,F**k Love
2017-12-083,XXXTENTACION,Jocelyn Flores
2017-12-084,Becky G Featuring Bad Bunny,Mayores
2017-12-085,Garth Brooks,Ask Me How I Know
2017-12-086,Young Thug Featuring Future,Relationship
2017-12-087,Kodak Black,Transportin'
2017-12-088,"21 Savage, Offset & Metro Boomin Featuring Quavo",Rap Saved Me
2017-12-089,Taylor Swift,Gorgeous
2017-12-090,Lil Uzi Vert,Sauce It Up
2017-12-091,Chris Brown,Questions
2017-12-092,Florida Georgia Line,Smooth
2017-12-093,Lil Xan,Betrayed
2017-12-094,Walker Hayes,You Broke Up With Me
2017-12-095,Chris Stapleton,Broken Halos
2017-12-096,G-Eazy,The Plan
2017-12-097,Famous Dex Featuring A$AP Rocky,Pick It Up
2017-12-098,Post Malone,Go Flex
2017-12-099,Niall Horan,Too Much To Ask
2017-12-100,Future & Young Thug Featuring Offset,Patek Water
