billboard_id,artists,track_name
2016-10-012,D.R.A.M. Featuring Lil Yachty,Broccoli
2016-10-013,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore
2016-10-015,Lady Gaga,Perfect Illusion
2016-10-018,Justin Timberlake,Can't Stop The Feeling!
2016-10-022,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain
2016-10-023,gnash Featuring Olivia O'Brien,I Hate U I Love U
2016-10-024,Sia Featuring Kendrick Lamar,The Greatest
2016-10-026,Coldplay,Hymn For The Weekend
2016-10-028,Flume Featuring Kai,Never Be Like You
2016-10-031,Kungs vs Cookin' On 3 Burners,This Girl
2016-10-035,Fifth Harmony Featuring Ty Dolla $ign,Work From Home
2016-10-036,P!nk,Just Like Fire
2016-10-037,Usher Featuring Young Thug,No Limit
2016-10-039,Kelsea Ballerini,Peter Pan
2016-10-040,Kenny Chesney Featuring P!nk,Setting The World On Fire
2016-10-042,Dierks Bentley Featuring Elle King,Different For Girls
2016-10-043,Mike Posner,I Took A Pill In Ibiza
2016-10-044,Future Featuring The Weeknd,Low Life
2016-10-046,Lukas Graham,Mama Said
2016-10-047,Kanye West,Fade
2016-10-048,Young Thug And Travis Scott Featuring Quavo,Pick Up The Phone
2016-10-050,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill
2016-10-051,Martin Garrix & Bebe Rexha,In The Name Of Love
2016-10-052,Fifth Harmony Featuring Fetty Wap,All In My Head (Flex)
2016-10-054,Lil Uzi Vert,Money Longer
2016-10-055,Billy Currington,It Don't Hurt Like It Used To
2016-10-056,Kanye West,"Father Stretch My Hands, Pt. 1"
2016-10-057,Sam Hunt,Make You Miss Me
2016-10-059,DJ Khaled Featuring Jay Z & Future,I Got The Keys
2016-10-060,Miranda Lambert,Vice
2016-10-061,Marc E. Bassy Featuring G-Eazy,You & Me
2016-10-063,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem
2016-10-064,Cole Swindell,Middle Of A Memory
2016-10-065,Tucker Beathard,Rock On
2016-10-066,ScHoolboy Q Featuring Kanye West,THat Part
2016-10-067,Young M.A,OOOUUU
2016-10-068,Dae Dae,"Wat U Mean (Aye, Aye, Aye)"
2016-10-069,Jason Aldean,A Little More Summertime
2016-10-070,Amine,Caroline
2016-10-071,William Michael Morgan,I Met A Girl
2016-10-072,Katy Perry,Rise
2016-10-073,Keith Urban,Blue Ain't Your Color
2016-10-074,Kehlani,Gangsta
2016-10-075,Post Malone Featuring Justin Bieber,Deja Vu
2016-10-076,Britney Spears Featuring G-Eazy,Make Me...
2016-10-077,YG Featuring Drake & Kamaiyah,Why You Always Hatin?
2016-10-078,Skrillex & Rick Ross,Purple Lamborghini
2016-10-079,Blake Shelton,She's Got A Way With Words
2016-10-080,Luke Bryan,Move
2016-10-081,DJ ESCO Featuring Future & Lil Uzi Vert,Too Much Sauce
2016-10-082,PARTYNEXTDOOR Featuring Drake,Come And See Me
2016-10-083,Lil Yachty,1 Night
2016-10-084,Wale,My PYT
2016-10-085,LOCASH,I Know Somebody
2016-10-086,Florida Georgia Line Featuring Tim McGraw,May We All
2016-10-087,Drake,Childs Play
2016-10-088,Beyonce,Hold Up
2016-10-089,Brett Young,Sleep Without You
2016-10-090,Jake Owen,American Country Love Song
2016-10-091,Justin Moore,You Look Like I Need A Drink
2016-10-092,Nicky Jam,With You Tonight / Hasta El Amanecer
2016-10-093,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",Wishing
2016-10-094,Chris Brown,Grass Ain't Greener
2016-10-095,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Do You Mind
2016-10-097,French Montana Featuring Drake,No Shopping
2016-10-098,21 Savage & Metro Boomin Featuring Future,X
2016-10-099,Lil Uzi Vert,You Was Right
2016-10-100,Grace Featuring G-Eazy,You Don't Own Me
2016-11-005,D.R.A.M. Featuring Lil Yachty,Broccoli
2016-11-009,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know
2016-11-011,gnash Featuring Olivia O'Brien,I Hate U I Love U
2016-11-012,Sia Featuring Sean Paul,Cheap Thrills
2016-11-019,Justin Timberlake,Can't Stop The Feeling!
2016-11-021,Young M.A,OOOUUU
2016-11-025,Sia Featuring Kendrick Lamar,The Greatest
2016-11-027,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain
2016-11-029,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore
2016-11-031,Coldplay,Hymn For The Weekend
2016-11-032,Amine,Caroline
2016-11-035,Calvin Harris,My Way
2016-11-037,Kenny Chesney Featuring P!nk,Setting The World On Fire
2016-11-039,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill
2016-11-040,Keith Urban,Blue Ain't Your Color
2016-11-042,Martin Garrix & Bebe Rexha,In The Name Of Love
2016-11-043,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem
2016-11-044,The Chainsmokers Featuring Phoebe Ryan,All We Know
2016-11-046,Cole Swindell,Middle Of A Memory
2016-11-048,Usher Featuring Young Thug,No Limit
2016-11-049,Fifth Harmony Featuring Ty Dolla $ign,Work From Home
2016-11-050,Florida Georgia Line Featuring Tim McGraw,May We All
2016-11-051,Young Thug And Travis Scott Featuring Quavo,Pick Up The Phone
2016-11-052,Lil Yachty,1 Night
2016-11-053,Luke Bryan,Move
2016-11-054,21 Savage & Metro Boomin Featuring Future,X
2016-11-055,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Do You Mind
2016-11-056,LOCASH,I Know Somebody
2016-11-057,Jason Aldean,A Little More Summertime
2016-11-058,Lil Uzi Vert,Money Longer
2016-11-060,PARTYNEXTDOOR Featuring Drake,Come And See Me
2016-11-061,Brett Young,Sleep Without You
2016-11-062,Billy Currington,It Don't Hurt Like It Used To
2016-11-063,DJ ESCO Featuring Future & Lil Uzi Vert,Too Much Sauce
2016-11-064,Kanye West,Fade
2016-11-065,Niall Horan,This Town
2016-11-066,Miranda Lambert,Vice
2016-11-067,Fitz And The Tantrums,HandClap
2016-11-068,The Weeknd,False Alarm
2016-11-069,Old Dominion,Song For Another Time
2016-11-070,YFN Lucci Featuring Migos & Trouble,Key To The Streets
2016-11-071,Lil Uzi Vert,You Was Right
2016-11-072,Dua Lipa,Blow Your Mind (Mwah)
2016-11-073,Carrie Underwood,Dirty Laundry
2016-11-074,Andy Grammer,Fresh Eyes
2016-11-075,Kungs vs Cookin' On 3 Burners,This Girl
2016-11-076,Brett Eldredge,Wanna Be That Song
2016-11-077,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",Wishing
2016-11-078,Frenship & Emily Warren,Capsize
2016-11-079,The Game Featuring Jeremih,All Eyez
2016-11-080,Machine Gun Kelly x Camila Cabello,Bad Things
2016-11-081,Dae Dae,"Wat U Mean (Aye, Aye, Aye)"
2016-11-082,Beyonce,Hold Up
2016-11-083,Dierks Bentley Featuring Elle King,Different For Girls
2016-11-085,Zara Larsson,Ain't My Fault
2016-11-086,ScHoolboy Q Featuring Kanye West,THat Part
2016-11-087,Kehlani,CRZY
2016-11-088,YG Featuring Drake & Kamaiyah,Why You Always Hatin?
2016-11-089,Fifth Harmony Featuring Fetty Wap,All In My Head (Flex)
2016-11-090,Kehlani,Gangsta
2016-11-091,Tucker Beathard,Rock On
2016-11-092,Marc E. Bassy Featuring G-Eazy,You & Me
2016-11-093,Marshmello,Alone
2016-11-094,William Michael Morgan,I Met A Girl
2016-11-095,Maren Morris,80s Mercedes
2016-11-096,DJ Khaled Featuring Jay Z & Future,I Got The Keys
2016-11-097,French Montana Featuring Kodak Black,Lockjaw
2016-11-098,A Boogie Wit da Hoodie,My Sh*t
2016-11-099,Tim McGraw,How I'll Always Be
2016-12-009,D.R.A.M. Featuring Lil Yachty,Broccoli
2016-12-010,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know
2016-12-011,gnash Featuring Olivia O'Brien,I Hate U I Love U
2016-12-012,Amine,Caroline
2016-12-018,Justin Timberlake,Can't Stop The Feeling!
2016-12-019,Sia Featuring Sean Paul,Cheap Thrills
2016-12-020,Sia Featuring Kendrick Lamar,The Greatest
2016-12-022,Young M.A,OOOUUU
2016-12-024,Keith Urban,Blue Ain't Your Color
2016-12-026,Martin Garrix & Bebe Rexha,In The Name Of Love
2016-12-029,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill
2016-12-030,Florida Georgia Line Featuring Tim McGraw,May We All
2016-12-031,Future Featuring Drake,Used To This
2016-12-034,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Do You Mind
2016-12-036,21 Savage & Metro Boomin Featuring Future,X
2016-12-037,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain
2016-12-041,John Legend,Love Me Now
2016-12-043,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem
2016-12-044,Drake Featuring 21 Savage,Sneakin'
2016-12-045,Young Thug And Travis Scott Featuring Quavo,Pick Up The Phone
2016-12-046,Machine Gun Kelly x Camila Cabello,Bad Things
2016-12-049,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore
2016-12-051,Brett Young,Sleep Without You
2016-12-052,Cole Swindell,Middle Of A Memory
2016-12-053,Lil Yachty,1 Night
2016-12-054,Jason Aldean,A Little More Summertime
2016-12-055,PARTYNEXTDOOR Featuring Drake,Come And See Me
2016-12-056,Pentatonix,Hallelujah
2016-12-057,Lil Uzi Vert,You Was Right
2016-12-058,Kenny Chesney Featuring P!nk,Setting The World On Fire
2016-12-059,Leonard Cohen,Hallelujah
2016-12-061,Niall Horan,This Town
2016-12-062,Old Dominion,Song For Another Time
2016-12-063,DJ ESCO Featuring Future & Lil Uzi Vert,Too Much Sauce
2016-12-064,Brett Eldredge,Wanna Be That Song
2016-12-065,21 Savage & Metro Boomin,No Heart
2016-12-066,Kanye West,Fade
2016-12-067,Andy Grammer,Fresh Eyes
2016-12-068,The Chainsmokers Featuring Phoebe Ryan,All We Know
2016-12-069,Childish Gambino,Me And Your Mama
2016-12-070,Little Big Town,Better Man
2016-12-071,Carrie Underwood,Dirty Laundry
2016-12-072,Rae Sremmurd,Look Alive
2016-12-073,Luke Bryan,Move
2016-12-074,Calvin Harris,My Way
2016-12-076,Migos Featuring Lil Uzi Vert,Bad And Boujee
2016-12-077,A Tribe Called Quest,We The People....
2016-12-078,Fitz And The Tantrums,HandClap
2016-12-079,Zara Larsson,Ain't My Fault
2016-12-080,Frenship & Emily Warren,Capsize
2016-12-081,YFN Lucci Featuring Migos & Trouble,Key To The Streets
2016-12-082,Thomas Rhett,Star Of The Show
2016-12-083,Russ,What They Want
2016-12-084,Miranda Lambert,Vice
2016-12-085,Meek Mill Featuring Tory Lanez,Litty
2016-12-086,The Chainsmokers Featuring XYLO,Setting Fires
2016-12-087,PnB Rock,Selfish
2016-12-088,Tim McGraw,How I'll Always Be
2016-12-089,A Boogie Wit da Hoodie,My Sh*t
2016-12-090,Maren Morris,80s Mercedes
2016-12-091,Billy Currington,It Don't Hurt Like It Used To
2016-12-092,Rihanna,Sex With Me
2016-12-093,PIKOTARO,PPAP (Pen-Pineapple-Apple-Pen)
2016-12-095,Little Mix,Shout Out To My Ex
2016-12-096,Pitbull Featuring Flo Rida & LunchMoney Lewis,Greenlight
2016-12-097,Blake Shelton,A Guy With A Girl
2016-12-098,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",Wishing
2016-12-099,Starley,Call On Me
