billboard_id,artists,track_name
2021-02-070,Shawn Mendes & Justin Bieber,Monster
2021-02-071,Lil Nas X,Holiday
2021-02-072,Morgan Wallen,Still Goin Down
2021-02-074,Morgan Wallen,Cover Me Up
2021-02-075,Karol G,Bichota
2021-02-076,Morgan Wallen,Warning
2021-02-077,Morgan Wallen,865
2021-02-078,Jason Derulo,Take You Dancing
2021-02-079,The Kid LAROI,So Done
2021-02-080,21 Savage & Metro Boomin Featuring Drake,Mr. Right Now
2021-02-081,Miley Cyrus Featuring Dua Lipa,Prisoner
2021-02-082,Chris Lane,"Big, Big Plans"
2021-02-083,SZA Featuring Ty Dolla $ign,Hit Different
2021-02-084,Lil Durk & King Von,Still Trappin'
2021-02-085,Black Eyed Peas X Shakira,Girl Like Me
2021-02-086,Brett Young,Lady
2021-02-087,Dustin Lynch,Momma's House
2021-02-088,DDG,Moonwalking In Calabasas
2021-02-089,Tenille Arts,Somebody Like That
2021-02-092,DaBaby,Masterpiece
2021-02-093,Lady A,Champagne Night
2021-02-094,Future & Lil Uzi Vert,Drankin N Smokin
2021-02-095,VEDO,You Got It
2021-02-097,YBN Nahmir Featuring 21 Savage,Opp Stoppa
2021-02-098,YoungBoy Never Broke Again,Kacey Talk
2021-02-099,Popp Hunna,Adderall (Corvette Corvette)
2021-02-100,Anuel AA & Ozuna,Antes
2021-03-004,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,34+35
2021-03-006,The Weeknd & Ariana Grande,Save Your Tears
2021-03-007,24kGoldn Featuring iann dior,Mood
2021-03-013,Pooh Shiesty Featuring Lil Durk,Back In Blood
2021-03-015,Pop Smoke Featuring Lil Baby & DaBaby,For The Night
2021-03-016,Bad Bunny & Jhay Cortez,Dakiti
2021-03-019,Yung Bleu Featuring Drake,You're Mines Still
2021-03-021,Tate McRae,You Broke Me First.
2021-03-024,Machine Gun Kelly X blackbear,My Ex's Best Friend
2021-03-027,Justin Bieber Featuring Chance The Rapper,Holy
2021-03-028,Saweetie Featuring Doja Cat,Best Friend
2021-03-030,Justin Bieber & benny blanco,Lonely
2021-03-037,Luke Bryan,Down To One
2021-03-039,Drake Featuring Lil Durk,Laugh Now Cry Later
2021-03-042,Megan Thee Stallion Featuring DaBaby,Cry Baby
2021-03-044,Thomas Rhett,What's Your Country Song
2021-03-045,H.E.R.,Damage
2021-03-046,Darius Rucker,Beers And Sunshine
2021-03-047,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box
2021-03-051,Erica Banks,Buss It
2021-03-053,NF,Clouds
2021-03-054,Kali Uchis,Telepatia
2021-03-055,All Time Low Featuring Demi Lovato & blackbear ,Monsters
2021-03-057,Harry Styles,Golden
2021-03-058,Bad Bunny & Rosalia,La Noche de Anoche
2021-03-059,Ava Max,My Head And My Heart
2021-03-060,Florida Georgia Line,Long Live
2021-03-061,Ariana Grande,Test Drive
2021-03-063,Giveon,Heartbreak Anniversary
2021-03-066,Brett Young,Lady
2021-03-067,Lil Yachty Featuring Kodak Black,Hit Bout It
2021-03-069,Kelsea Ballerini,Hole In The Bottle
2021-03-070,Jack Harlow,Tyler Herro
2021-03-071,Black Eyed Peas X Shakira,Girl Like Me
2021-03-072,Lil Durk Featuring Lil Baby,Finesse Out The Gang Way
2021-03-074,Jason Derulo Featuring Adam Levine,Lifestyle
2021-03-075,Dustin Lynch,Momma's House
2021-03-076,DaBaby,Masterpiece
2021-03-077,Tenille Arts,Somebody Like That
2021-03-078,YBN Nahmir Featuring 21 Savage,Opp Stoppa
2021-03-079,Pooh Shiesty Featuring BIG30,Neighbors
2021-03-080,Morgan Wallen,Somebody's Problem
2021-03-081,VEDO,You Got It
2021-03-082,Myke Towers & Juhn,Bandido
2021-03-083,DDG,Moonwalking In Calabasas
2021-03-084,Future & Lil Uzi Vert,Drankin N Smokin
2021-03-086,Lil Durk & King Von,Still Trappin'
2021-03-087,Morray,Quicksand
2021-03-088,Clinton Kane,Chicken Tendies
2021-03-089,Jazmine Sullivan,Pick Up Your Feelings
2021-03-090,6ix9ine,ZaZa
2021-03-091,Jordan Davis,Almost Maybes
2021-03-092,Jake Owen,Made For You
2021-03-094,Ed Sheeran,Afterglow
2021-03-095,Morgan Wallen,Cover Me Up
2021-03-096,Tiesto,The Business
2021-03-097,Pop Smoke Featuring A Boogie Wit da Hoodie,Hello
2021-03-098,Shawn Mendes & Justin Bieber,Monster
2021-03-100,Giveon,Like I Want You
2021-04-001,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
2021-04-005,The Weeknd & Ariana Grande,Save Your Tears
2021-04-008,Drake,What's Next
2021-04-010,24kGoldn Featuring iann dior,Mood
2021-04-011,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,34+35
2021-04-013,Pooh Shiesty Featuring Lil Durk,Back In Blood
2021-04-018,Yung Bleu Featuring Drake,You're Mines Still
2021-04-019,Drake Featuring Lil Baby,Wants And Needs
2021-04-020,Justin Bieber,Hold On
2021-04-022,Tate McRae,You Broke Me First.
2021-04-023,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box
2021-04-024,Saweetie Featuring Doja Cat,Best Friend
2021-04-028,Bad Bunny & Jhay Cortez,Dakiti
2021-04-029,Giveon,Heartbreak Anniversary
2021-04-031,Machine Gun Kelly X blackbear,My Ex's Best Friend
2021-04-032,Rod Wave,Street Runner
2021-04-033,Pop Smoke Featuring Lil Baby & DaBaby,For The Night
2021-04-035,Thomas Rhett,What's Your Country Song
2021-04-040,Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes
2021-04-042,"Lil Tjay, Polo G & Fivio Foreign",Headshot
2021-04-043,Justin Bieber Featuring Khalid,As I Am
2021-04-044,Kali Uchis,Telepatia
2021-04-045,Megan Thee Stallion Featuring DaBaby,Cry Baby
2021-04-048,Ava Max,My Head And My Heart
2021-04-052,Brett Young,Lady
2021-04-054,Florida Georgia Line,Long Live
2021-04-056,Drake Featuring Rick Ross,Lemon Pepper Freestyle
2021-04-058,H.E.R.,Damage
2021-04-060,Luke Bryan,Down To One
2021-04-062,Justin Bieber Featuring The Kid LAROI,Unstable
2021-04-063,Dustin Lynch,Momma's House
2021-04-064,Justin Bieber,Off My Face
2021-04-067,Tenille Arts,Somebody Like That
2021-04-068,Justin Bieber,2 Much
2021-04-069,Lil Baby Featuring EST Gee,Real As It Gets
2021-04-070,All Time Low Featuring Demi Lovato & blackbear ,Monsters
2021-04-072,Erica Banks,Buss It
2021-04-073,Bad Bunny & Rosalia,La Noche de Anoche
2021-04-074,DaBaby,Masterpiece
2021-04-075,Tiesto,The Business
2021-04-076,Justin Bieber,Deserve You
2021-04-078,Jake Owen,Made For You
2021-04-079,Sam Hunt,Breaking Up Was Easy In The 90's
2021-04-080,Morray,Quicksand
2021-04-081,Justin Bieber Featuring Dominic Fike,Die For You
2021-04-083,Jazmine Sullivan,Pick Up Your Feelings
2021-04-084,Justin Bieber Featuring BEAM,Love You Different
2021-04-086,Jordan Davis,Almost Maybes
2021-04-087,Justin Bieber Featuring Burna Boy,Loved By You
2021-04-088,VEDO,You Got It
2021-04-089,Black Eyed Peas X Shakira,Girl Like Me
2021-04-091,Justin Bieber,Somebody
2021-04-092,Pop Smoke Featuring A Boogie Wit da Hoodie,Hello
2021-04-093,Dylan Scott,Nobody
2021-04-095,Miranda Lambert,Settling Down
2021-04-097,Pooh Shiesty Featuring BIG30,Neighbors
2021-04-098,Myke Towers & Juhn,Bandido
2021-04-099,Future & Lil Uzi Vert,Drankin N Smokin
2021-04-100,Darius Rucker,Beers And Sunshine
2021-05-003,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
2021-05-006,The Weeknd & Ariana Grande,Save Your Tears
2021-05-008,Doja Cat Featuring SZA,Kiss Me More
2021-05-012,Young Thug & Gunna Featuring Drake,Solid
2021-05-014,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box
2021-05-015,Saweetie Featuring Doja Cat,Best Friend
2021-05-018,Young Thug & Gunna,Ski
2021-05-019,24kGoldn Featuring iann dior,Mood
2021-05-020,Giveon,Heartbreak Anniversary
2021-05-022,Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes
2021-05-023,Pooh Shiesty Featuring Lil Durk,Back In Blood
2021-05-025,Tate McRae,You Broke Me First.
2021-05-026,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,34+35
2021-05-027,Machine Gun Kelly X blackbear,My Ex's Best Friend
2021-05-028,Drake,What's Next
2021-05-029,Bad Bunny & Jhay Cortez,Dakiti
2021-05-034,Yung Bleu Featuring Drake,You're Mines Still
2021-05-036,Drake Featuring Lil Baby,Wants And Needs
2021-05-040,Pop Smoke Featuring Lil Baby & DaBaby,For The Night
2021-05-042,Jake Owen,Made For You
2021-05-046,Young Thug & Gunna Featuring Travis Scott,Diamonds Dancing
2021-05-049,Sam Hunt,Breaking Up Was Easy In The 90's
2021-05-050,Tenille Arts,Somebody Like That
2021-05-052,Thomas Rhett,What's Your Country Song
2021-05-054,Kali Uchis,Telepatia
2021-05-055,Megan Thee Stallion Featuring DaBaby,Cry Baby
2021-05-056,Justin Bieber,Hold On
2021-05-057,Rod Wave,Street Runner
2021-05-059,Young Thug Featuring Lil Uzi Vert & Yung Kayo,Proud Of You
2021-05-061,H.E.R.,Damage
2021-05-062,Rod Wave Featuring Polo G,Richer
2021-05-064,Bad Bunny & Rosalia,La Noche de Anoche
2021-05-065,Miranda Lambert,Settling Down
2021-05-066,Young Thug Featuring Rowdy Rebel,Came And Saw
2021-05-067,"Lil Tjay, Polo G & Fivio Foreign",Headshot
2021-05-069,Luke Bryan,Down To One
2021-05-070,Brett Young,Lady
2021-05-071,Morray,Quicksand
2021-05-074,Dierks Bentley,Gone
2021-05-075,Ava Max,My Head And My Heart
2021-05-076,Jordan Davis,Almost Maybes
2021-05-077,Young Thug & Gunna Featuring Lil Baby & YTB Trench,Paid The Fine
2021-05-078,Tiesto,The Business
2021-05-079,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home)
2021-05-080,DaBaby,Masterpiece
2021-05-082,Florida Georgia Line,Long Live
2021-05-083,Lil Durk,Hellcats & Trackhawks
2021-05-084,Imagine Dragons,Follow You
2021-05-085,Dustin Lynch,Momma's House
2021-05-086,Dylan Scott,Nobody
2021-05-087,Kevin Gates,Big Gangsta
2021-05-088,Jazmine Sullivan,Pick Up Your Feelings
2021-05-090,Taylor Swift,Mr. Perfectly Fine (Taylor's Version) (From The Vault)
2021-05-091,Ryan Hurd With Maren Morris,Chasing After You
2021-05-093,Lil Tjay Featuring Offset & Moneybagg Yo,Run It Up
2021-05-095,VEDO,You Got It
2021-05-096,Moneybagg Yo Featuring BIG30,Go!
2021-05-097,Future & Lil Uzi Vert,Drankin N Smokin
2021-05-098,All Time Low Featuring Demi Lovato & blackbear ,Monsters
2021-05-099,Young Thug & Gunna Featuring Yak Gotti & Lil Duke,Slatty
2021-05-100,42 Dugg & Roddy Ricch,4 Da Gang
2021-06-006,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
2021-06-007,The Weeknd & Ariana Grande,Save Your Tears
2021-06-008,Doja Cat Featuring SZA,Kiss Me More
2021-06-012,Olivia Rodrigo,Brutal
2021-06-014,Olivia Rodrigo,Enough For You
2021-06-015,Olivia Rodrigo,Happier
2021-06-018,Olivia Rodrigo,Favorite Crime
2021-06-019,Olivia Rodrigo,"1 Step Forward, 3 Steps Back"
2021-06-021,"J. Cole, 21 Savage & Morray",my.life
2021-06-023,Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes
2021-06-024,Olivia Rodrigo,"Jealousy, Jealousy"
2021-06-026,J. Cole & Lil Baby,my.life
2021-06-027,Saweetie Featuring Doja Cat,Best Friend
2021-06-029,Olivia Rodrigo,Hope Ur OK
2021-06-030,Giveon,Heartbreak Anniversary
2021-06-031,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box
2021-06-033,Polo G & Lil Wayne,Gang Gang
2021-06-034,DJ Khaled Featuring Lil Baby & Lil Durk,Every Chance I Get
2021-06-035,24kGoldn Featuring iann dior,Mood
2021-06-038,Pooh Shiesty Featuring Lil Durk,Back In Blood
2021-06-039,Machine Gun Kelly X blackbear,My Ex's Best Friend
2021-06-041,J. Cole,amari
2021-06-044,Kali Uchis,Telepatia
2021-06-046,Drake Featuring Lil Baby,Wants And Needs
2021-06-047,Sam Hunt,Breaking Up Was Easy In The 90's
2021-06-048,"Nicki Minaj, Drake & Lil Wayne",Seeing Green
2021-06-050,Dylan Scott,Nobody
2021-06-051,City Girls,Twerkulator
2021-06-055,Dierks Bentley,Gone
2021-06-056,Jordan Davis,Almost Maybes
2021-06-057,Miranda Lambert,Settling Down
2021-06-058,Bella Poarch,Build A Bitch
2021-06-059,J. Cole,95.south
2021-06-060,Billie Eilish,Your Power
2021-06-063,Trippie Redd & Playboi Carti,Miss The Rage
2021-06-064,Young Thug & Gunna,Ski
2021-06-065,Jake Owen,Made For You
2021-06-066,Lil Nas X,Sun Goes Down
2021-06-067,42 Dugg & Roddy Ricch,4 Da Gang
2021-06-068,42 Dugg Featuring Future,Maybach
2021-06-069,Migos,Straightenin
2021-06-070,Blake Shelton,Minimum Wage
2021-06-071,J. Cole,interlude
2021-06-072,J. Cole,applying.pressure
2021-06-073,Drake,What's Next
2021-06-076,Jason Aldean,Blame It On You
2021-06-077,Morray,Quicksand
2021-06-080,J. Cole & Bas,100.mil'
2021-06-081,Young Thug & Gunna Featuring Drake,Solid
2021-06-083,"J. Cole, Bas & 6LACK",let.go.my.hand
2021-06-085,Marshmello X Jonas Brothers,Leave Before You Love Me
2021-06-086,Justin Bieber,Hold On
2021-06-087,P!nk,All I Know So Far
2021-06-089,Imagine Dragons,Follow You
2021-06-090,Ryan Hurd With Maren Morris,Chasing After You
2021-06-091,Jazmine Sullivan,Pick Up Your Feelings
2021-06-092,A Boogie Wit da Hoodie Featuring Lil Durk,24 Hours
2021-06-093,Pop Smoke Featuring A Boogie Wit da Hoodie,Hello
2021-06-094,AJR,Way Less Sad
2021-06-095,Future & Lil Uzi Vert,Drankin N Smokin
2021-06-096,Thomas Rhett,Country Again
2021-06-097,J. Cole,punchin'.the.clock
2021-06-099,J. Cole,the.climb.back
2021-07-004,Doja Cat Featuring SZA,Kiss Me More
2021-07-005,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
2021-07-007,The Weeknd & Ariana Grande,Save Your Tears
2021-07-013,Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes
2021-07-016,Giveon,Heartbreak Anniversary
2021-07-018,Saweetie Featuring Doja Cat,Best Friend
2021-07-020,Drake Featuring Lil Baby,Wants And Needs
2021-07-025,Kali Uchis,Telepatia
2021-07-026,Dierks Bentley,Gone
2021-07-029,24kGoldn Featuring iann dior,Mood
2021-07-030,DJ Khaled Featuring Lil Baby & Lil Durk,Every Chance I Get
2021-07-033,Machine Gun Kelly X blackbear,My Ex's Best Friend
2021-07-034,Jason Aldean,Blame It On You
2021-07-037,Marshmello X Jonas Brothers,Leave Before You Love Me
2021-07-039,DaBaby,Ball If I Want To
2021-07-041,Miranda Lambert,Settling Down
2021-07-042,Olivia Rodrigo,Happier
2021-07-043,Jordan Davis,Almost Maybes
2021-07-045,Migos,Straightenin
2021-07-046,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box
2021-07-047,Olivia Rodrigo,Favorite Crime
2021-07-049,Migos Featuring Drake,Having Our Way
2021-07-052,"J. Cole, 21 Savage & Morray",my.life
2021-07-054,Olivia Rodrigo,Brutal
2021-07-055,"Lil Baby, Lil Durk & Travis Scott",Hats Off
2021-07-056,Young Thug & Gunna,Ski
2021-07-057,Bella Poarch,Build A Bitch
2021-07-059,AJR,Way Less Sad
2021-07-060,Sam Hunt,Breaking Up Was Easy In The 90's
2021-07-062,"Los Legendarios, Wisin & Jhay Cortez",Fiel
2021-07-064,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.
2021-07-065,Jake Owen,Made For You
2021-07-067,Blake Shelton,Minimum Wage
2021-07-068,Olivia Rodrigo,"Jealousy, Jealousy"
2021-07-069,Dylan Scott,Nobody
2021-07-070,H.E.R. Featuring Chris Brown,Come Through
2021-07-071,Regard x Troye Sivan x Tate McRae,You
2021-07-072,Polo G Featuring The Kid LAROI & Lil Durk,No Return
2021-07-073,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home)
2021-07-075,Thomas Rhett,Country Again
2021-07-076,Willow Featuring Travis Barker,transparentsoul
2021-07-077,Olivia Rodrigo,Enough For You
2021-07-078,Ryan Hurd With Maren Morris,Chasing After You
2021-07-079,Morray,Quicksand
2021-07-080,Polo G & Lil Wayne,Gang Gang
2021-07-081,Imagine Dragons,Follow You
2021-07-082,Trippie Redd & Playboi Carti,Miss The Rage
2021-07-084,Jazmine Sullivan,Pick Up Your Feelings
2021-07-085,Justin Moore,We Didn't Have Much
2021-07-086,Migos,Avalanche
2021-07-088,J. Cole & Lil Baby,my.life
2021-07-089,42 Dugg & Roddy Ricch,4 Da Gang
2021-07-090,Luke Bryan,Waves
2021-07-091,Drake,What's Next
2021-07-092,Billie Eilish,Lost Cause
2021-07-093,"Tyler, The Creator",Lumberjack
2021-07-094,Tate McRae X Khalid,Working
2021-07-095,Cochise & $NOT,Tell Em
2021-07-096,City Girls,Twerkulator
2021-07-097,"Lil Baby, Lil Durk & Meek Mill",Still Runnin
2021-07-098,Lil Baby & Lil Durk,How It Feels
2021-07-099,Elvie Shane,My Boy
2021-07-100,MO3 X OG Bobby Billions,Outside
2021-08-002,Lil Nas X & Jack Harlow,Industry Baby
2021-08-004,The Kid LAROI & Justin Bieber,Stay
2021-08-006,Doja Cat Featuring SZA,Kiss Me More
2021-08-009,BTS,Permission To Dance
2021-08-011,The Weeknd & Ariana Grande,Save Your Tears
2021-08-012,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
2021-08-018,Giveon,Heartbreak Anniversary
2021-08-023,DJ Khaled Featuring Lil Baby & Lil Durk,Every Chance I Get
2021-08-024,Marshmello X Jonas Brothers,Leave Before You Love Me
2021-08-027,Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes
2021-08-032,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.
2021-08-033,Post Malone,Motley Crew
2021-08-034,Doja Cat,Ain't Shit
2021-08-035,Kali Uchis,Telepatia
2021-08-038,Maneskin,Beggin'
2021-08-039,BIA Featuring Nicki Minaj,Whole Lotta Money
2021-08-040,Saweetie Featuring Doja Cat,Best Friend
2021-08-041,The Kid LAROI Featuring Polo G & Stunna Gambino,Not Sober
2021-08-042,Camila Cabello,Don't Go Yet
2021-08-043,24kGoldn Featuring iann dior,Mood
2021-08-044,Machine Gun Kelly X blackbear,My Ex's Best Friend
2021-08-045,Normani Featuring Cardi B,Wild Side
2021-08-048,Ryan Hurd With Maren Morris,Chasing After You
2021-08-049,Drake Featuring Lil Baby,Wants And Needs
2021-08-052,Thomas Rhett,Country Again
2021-08-053,Luke Bryan,Waves
2021-08-057,Smiley Featuring Drake,Over The Top
2021-08-058,Regard x Troye Sivan x Tate McRae,You
2021-08-059,Wizkid Featuring Justin Bieber & Tems,Essence
2021-08-060,DaBaby,Ball If I Want To
2021-08-061,Kane Brown X blackbear,Memory
2021-08-062,Justin Moore,We Didn't Have Much
2021-08-063,Sleepy Hallow,2055
2021-08-064,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home)
2021-08-065,Jason Aldean,Blame It On You
2021-08-066,Miranda Lambert,Settling Down
2021-08-067,Dierks Bentley,Gone
2021-08-068,AJR,Way Less Sad
2021-08-069,"J. Cole, 21 Savage & Morray",my.life
2021-08-070,Tai Verdes,A-O-K
2021-08-071,Migos,Straightenin
2021-08-073,Dua Lipa,Love Again
2021-08-074,Nio Garcia X J Balvin X Bad Bunny,AM
2021-08-075,Olivia Rodrigo,Favorite Crime
2021-08-076,H.E.R. Featuring Chris Brown,Come Through
2021-08-077,Old Dominion,I Was On A Boat That Day
2021-08-078,Jameson Rodgers Featuring Luke Combs,Cold Beer Calling My Name
2021-08-080,Olivia Rodrigo,Happier
2021-08-081,Farruko,Pepas
2021-08-082,Elvie Shane,My Boy
2021-08-083,"Lil Baby, Lil Durk & Travis Scott",Hats Off
2021-08-084,DaBaby,Red Light Green Light
2021-08-085,"Los Legendarios, Wisin & Jhay Cortez",Fiel
2021-08-086,Carly Pearce,Next Girl
2021-08-087,Billie Eilish,NDA
2021-08-088,"Belly, The Weeknd & Young Thug",Better Believe
2021-08-089,EST Gee,Lick Back
2021-08-090,Lee Brice,Memory I Don't Mess With
2021-08-091,Young Thug & Gunna,Ski
2021-08-092,"EST Gee Featuring Lil Baby, 42 Dugg & Rylo Rodriguez",5500 Degrees
2021-08-093,Bella Poarch,Build A Bitch
2021-08-094,City Girls,Twerkulator
2021-08-095,Olivia Rodrigo,Brutal
2021-08-096,Blake Shelton,Minimum Wage
2021-08-097,Tate McRae X Khalid,Working
2021-08-098,Trippie Redd Featuring Lil Uzi Vert,Holy Smokes
2021-08-099,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",WUSYANAME
2021-08-100,The Kid LAROI Featuring Mustard,Still Chose You
2021-09-001,The Kid LAROI & Justin Bieber,Stay
2021-09-004,Doja Cat Featuring SZA,Kiss Me More
2021-09-005,Lil Nas X & Jack Harlow,Industry Baby
2021-09-010,The Weeknd & Ariana Grande,Save Your Tears
2021-09-013,Wizkid Featuring Justin Bieber & Tems,Essence
2021-09-017,Lizzo Featuring Cardi B,Rumors
