billboard_id,artists,track_name
2025-09-082,Olivia Dean,Man I Need
2025-09-083,Alex Warren,Eternity
2025-09-084,Drake & Central Cee,Which One
2025-09-085,Gavin Adcock,Last One To Know
2025-09-086,Jelly Roll,Heart Of Stone
2025-09-087,G Herbo,Went Legit
2025-09-088,Mariah the Scientist,Sacrifice
2025-09-089,Dareyes de La Sierra,Frecuencia
2025-09-090,Glorilla,Typa
2025-09-091,Laufey,Lover Girl
2025-09-092,Marshmello & Jelly Roll,Holy Water
2025-09-093,Radiohead,Let Down
2025-09-094,Latto,Somebody
2025-09-095,Morgan Wallen,TN
2025-09-096,"Tyler, the Creator",Ring Ring Ring
2025-09-097,Alex Warren With Jelly Roll,Bloodline
2025-09-098,KATSEYE,Gnarly
2025-09-099,Fuerza Regida,Tu Sancho
2025-09-100,Parker McCollum,What Kinda Man
2025-10-001,HUNTR/X: EJAE & Audrey Nuna & REI AMI,Golden
2025-10-004,Morgan Wallen Featuring Tate McRae,What I Want
2025-10-013,HUNTR/X: EJAE & Audrey Nuna & REI AMI,How It's Done
2025-10-017,Sabrina Carpenter,Tears
2025-10-021,HUNTR/X: EJAE & Audrey Nuna & REI AMI,What It Sounds Like
2025-10-025,Olivia Dean,Man I Need
2025-10-026,Cardi B Featuring Kehlani,Safe
2025-10-028,Kendrick Lamar & SZA,Luther
2025-10-029,HUNTR/X: EJAE & Audrey Nuna & REI AMI,Takedown
2025-10-031,Chris Brown Featuring Bryson Tiller,It Depends
2025-10-032,Sabrina Carpenter,When Did You Get Hot?
2025-10-033,Scotty McCreery & Hootie & The Blowfish,Bottle Rockets
2025-10-035,Justin Bieber,Yukon
2025-10-036,BigXthaPlug Featuring Bailey Zimmerman,All The Way
2025-10-037,Cardi B,Magnet
2025-10-038,d4vd,Romantic Homicide
2025-10-041,Disco Lines & Tinashe,No Broke Boys
2025-10-042,Cardi B,Outside
2025-10-043,Cardi B,Pretty & Petty
2025-10-044,Jordan Davis,Bar None
2025-10-045,Cardi B Featuring Selena Gomez,Pick It Up
2025-10-046,Cardi B,Hello
2025-10-047,Cardi B Featuring Summer Walker,Dead
2025-10-048,sombr,12 To 12
2025-10-049,BigXthaPlug Featuring Ella Langley,Hell At Night
2025-10-051,Sabrina Carpenter,Nobody's Son
2025-10-053,Cardi B,Bodega Baddie
2025-10-054,Luke Combs,Back In The Saddle
2025-10-055,"Tyler, the Creator ",Sugar On My Tongue
2025-10-056,KATSEYE,Gabriela
2025-10-057,Doja Cat,Jealous Type
2025-10-059,Lainey Wilson,Somewhere Over Laredo
2025-10-060,Lady Gaga,The Dead Dance
2025-10-062,Megan Moroney,6 Months Later
2025-10-063,Cardi B Featuring Lizzo,What's Goin On
2025-10-064,Jelly Roll,Heart Of Stone
2025-10-065,Cardi B,ErrTime
2025-10-066,Cardi B,Imaginary Playerz
2025-10-067,Tate McRae,Just Keep Watching
2025-10-068,JEONGYEON & JIHYO & CHAEYOUNG Of TWICE,Takedown
2025-10-069,Twice,Strategy
2025-10-070,Cardi B Featuring Dougie F,Man Of Your Word
2025-10-071,Sabrina Carpenter,House Tour
2025-10-072,Max McNown,Better Me For You (Brown Eyes)
2025-10-073,Cardi B,Salute
2025-10-074,Gavin Adcock,Last One To Know
2025-10-075,Chappell Roan,The Subway
2025-10-076,Gunna Featuring Burna Boy,wgft
2025-10-077,Shaboozey & Jelly Roll,Amen
2025-10-078,Alex Warren,Eternity
2025-10-079,Riley Green Featuring Ella Langley,Don't Mind If I Do
2025-10-080,Fuerza Regida,Marlboro Rojo
2025-10-081,Cardi B Featuring Summer Walker,Shower Tears
2025-10-082,Myles Smith,Nice To Meet You
2025-10-083,Mariah the Scientist & Kali Uchis,Is It A Crime
2025-10-084,YoungBoy Never Broke Again,Shot Callin
2025-10-085,Cardi B Featuring Cash Cobain,Better Than You
2025-10-086,Coldplay,Sparks
2025-10-087,The Marias,Sienna
2025-10-088,Sabrina Carpenter,Go Go Juice
2025-10-089,Rihanna,Breakin' Dishes
2025-10-090,Marshmello & Jelly Roll,Holy Water
2025-10-092,Cardi B Featuring Janet Jackson,Principal
2025-10-093,Ed Sheeran,Camera
2025-10-094,Sabrina Carpenter,Sugar Talking
2025-10-095,Sabrina Carpenter,My Man On Willpower
2025-10-096,Drake & Central Cee,Which One
2025-10-097,Sabrina Carpenter,Goodbye
2025-10-098,Chase Matthew,Darlin'
2025-10-099,G Herbo,Went Legit
2025-10-100,Drake,What Did I Miss?
2025-11-001,Taylor Swift,The Fate Of Ophelia
2025-11-002,HUNTR/X: EJAE & Audrey Nuna & REI AMI,Golden
2025-11-004,Taylor Swift,Opalite
2025-11-005,Taylor Swift,Elizabeth Taylor
2025-11-006,Taylor Swift,Father Figure
2025-11-008,Olivia Dean,Man I Need
2025-11-011,Taylor Swift,Wi$h Li$t
2025-11-012,Taylor Swift Featuring Sabrina Carpenter,The Life Of A Showgirl
2025-11-013,Taylor Swift,Wood
2025-11-015,Taylor Swift,Actually Romantic
2025-11-016,Chris Brown Featuring Bryson Tiller,It Depends
2025-11-019,Taylor Swift,Cancelled!
2025-11-020,Taylor Swift,Eldest Daughter
2025-11-021,Morgan Wallen Featuring Tate McRae,What I Want
2025-11-022,Taylor Swift,Ruin The Friendship
2025-11-026,Taylor Swift,Honey
2025-11-027,Sabrina Carpenter,Tears
2025-11-028,HUNTR/X: EJAE & Audrey Nuna & REI AMI,How It's Done
2025-11-029,Tate McRae,Tit For Tat
2025-11-031,HUNTR/X: EJAE & Audrey Nuna & REI AMI,What It Sounds Like
2025-11-032,Luke Combs,Back In The Saddle
2025-11-033,Tame Impala,Dracula
2025-11-034,HUNTR/X: EJAE & Audrey Nuna & REI AMI,Takedown
2025-11-036,Justin Bieber,Yukon
2025-11-038,Joji,Pixelated Kisses
2025-11-039,Ella Langley,Choosin' Texas
2025-11-040,KATSEYE,Gabriela
2025-11-042,Disco Lines & Tinashe,No Broke Boys
2025-11-043,YoungBoy Never Broke Again,Shot Callin
2025-11-044,Olivia Dean,So Easy (To Fall In Love)
2025-11-045,Sabrina Carpenter,When Did You Get Hot?
2025-11-046,sombr,12 To 12
2025-11-048,Megan Moroney,6 Months Later
2025-11-049,Morgan Wallen,Graveyard Whistling
2025-11-050,BigXthaPlug Featuring Ella Langley,Hell At Night
2025-11-051,"Tyler, the Creator ",Sugar On My Tongue
2025-11-052,Lainey Wilson,Somewhere Over Laredo
2025-11-053,Doja Cat,Jealous Type
2025-11-054,Riley Green Featuring Ella Langley,Don't Mind If I Do
2025-11-056,Tame Impala,My Old Ways
2025-11-057,Cardi B Featuring Kehlani,Safe
2025-11-058,Mariah the Scientist & Kali Uchis,Is It A Crime
2025-11-059,Gunna Featuring Burna Boy,wgft
2025-11-060,Lady Gaga,The Dead Dance
2025-11-061,Chase Matthew,Darlin'
2025-11-062,Myles Smith,Nice To Meet You
2025-11-063,Rod Wave,Leavin
2025-11-064,Scotty McCreery & Hootie & The Blowfish,Bottle Rockets
2025-11-065,Gavin Adcock,Last One To Know
2025-11-066,Max McNown,Better Me For You (Brown Eyes)
2025-11-067,RAYE,Where Is My Husband!
2025-11-068,Chappell Roan,The Subway
2025-11-069,Twice,Strategy
2025-11-070,Jelly Roll,Heart Of Stone
2025-11-071,BreSkii & YKNIECE & Metro Boomin & DJ Spinz & Quavo,Take Me Thru Dere
2025-11-072,Jordan Davis,Bar None
2025-11-073,G Herbo,Went Legit
2025-11-074,JEONGYEON & JIHYO & CHAEYOUNG Of TWICE,Takedown
2025-11-075,YoungBoy Never Broke Again & Mellow Rackz,What You Is
2025-11-076,Kid Cudi,Maui Wowie
2025-11-077,Cody Johnson,The Fall
2025-11-078,Ed Sheeran,Camera
2025-11-079,Diplo Featuring Trippie Redd,Wish
2025-11-080,Coldplay,Sparks
2025-11-081,Parker McCollum,What Kinda Man
2025-11-082,Sabrina Carpenter,Nobody's Son
2025-11-083,The Marias,Sienna
2025-11-084,Cardi B,ErrTime
2025-11-085,Shaboozey & Jelly Roll,Amen
2025-11-086,Cardi B,Outside
2025-11-087,Alex Warren,Eternity
2025-11-088,Olivia Dean,Nice To Each Other
2025-11-089,Rihanna,Breakin' Dishes
2025-11-090,Jason Aldean,How Far Does A Goodbye Go
2025-11-091,Tame Impala,Loser
2025-11-092,Josiah Queen,Dusty Bibles
2025-11-093,Radiohead,Let Down
2025-11-094,Tucker Wetmore,"3,2,1"
2025-11-095,Jackson Dean,Heavens To Betsy
2025-11-096,MOLIY & Silent Addy & Skillibeng & Shenseea,Shake It To The Max (Fly)
2025-11-097,KATSEYE,Gnarly
2025-11-098,Phil Wickham,What An Awesome God
2025-11-099,Marshmello & Jelly Roll,Holy Water
2025-11-100,Loe Shimmy & Don Toliver,3am
2025-12-001,Taylor Swift,The Fate Of Ophelia
2025-12-002,HUNTR/X: EJAE & Audrey Nuna & REI AMI,Golden
2025-12-004,Olivia Dean,Man I Need
2025-12-010,Taylor Swift,Opalite
2025-12-011,Ella Langley,Choosin' Texas
2025-12-013,Ariana Grande,Santa Tell Me
2025-12-017,Andy Williams,It's The Most Wonderful Time Of The Year
2025-12-018,"Nat ""King"" Cole",The Christmas Song (Merry Christmas To You)
2025-12-019,Kelly Clarkson,Underneath The Tree
2025-12-020,The Ronettes,Sleigh Ride
2025-12-021,Michael Buble,It's Beginning To Look A Lot Like Christmas
2025-12-022,Dean Martin,Let It Snow! Let It Snow! Let It Snow!
2025-12-023,Jose Feliciano,Feliz Navidad
2025-12-025,Darlene Love,Christmas (Baby Please Come Home)
2025-12-026,Tate McRae,Tit For Tat
2025-12-027,Olivia Dean,So Easy (To Fall In Love)
2025-12-028,Chris Brown Featuring Bryson Tiller,It Depends
2025-12-029,Tate McRae,Nobody's Girl
2025-12-031,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,Jingle Bells
2025-12-032,Riley Green Featuring Ella Langley,Don't Mind If I Do
2025-12-033,Sabrina Carpenter,Tears
2025-12-034,Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,White Christmas (1947)
2025-12-036,Lainey Wilson,Somewhere Over Laredo
2025-12-037,RAYE,Where Is My Husband!
2025-12-038,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,It's Beginning To Look A Lot Like Christmas
2025-12-039,Chuck Berry,Run Rudolph Run
2025-12-041,KATSEYE,Gabriela
2025-12-042,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane)
2025-12-043,Cynthia Erivo & Ariana Grande,For Good
2025-12-044,Tate McRae,Anything But Love
2025-12-045,Nat King Cole,Deck The Halls
2025-12-046,BigXthaPlug Featuring Ella Langley,Hell At Night
2025-12-047,Gunna Featuring Burna Boy,wgft
2025-12-048,Megan Moroney,6 Months Later
2025-12-049,Eartha Kitt With Henri Rene And His Orchestra,Santa Baby
2025-12-050,Elvis Presley,Blue Christmas
2025-12-052,HUNTR/X: EJAE & Audrey Nuna & REI AMI,How It's Done
2025-12-053,Taylor Swift,Elizabeth Taylor
2025-12-054,Disco Lines & Tinashe,No Broke Boys
2025-12-056,Cynthia Erivo,No Good Deed
2025-12-057,Mariah The Scientist & Kali Uchis,Is It A Crime
2025-12-058,Justin Bieber,Yukon
2025-12-059,Tate McRae,Trying On Shoes
2025-12-061,Myles Smith,Nice To Meet You
2025-12-062,Cody Johnson,Travelin' Soldier
2025-12-063,Max McNown,Better Me For You (Brown Eyes)
2025-12-064,YoungBoy Never Broke Again,Shot Callin
2025-12-065,Olivia Dean,A Couple Minutes
2025-12-066,Parker McCollum,What Kinda Man
2025-12-067,Tame Impala,Dracula
2025-12-068,Stray Kids,Do It
2025-12-069,Taylor Swift,Father Figure
2025-12-070,BreSkii & YKNIECE & Metro Boomin & DJ Spinz & Quavo,Take Me Thru Dere
2025-12-071,Taylor Swift,Wi$h Li$t
2025-12-072,Gavin Adcock,Last One To Know
2025-12-073,Cody Johnson,The Fall
2025-12-074,Luke Combs,Back In The Saddle
2025-12-075,Chase Matthew,Darlin'
2025-12-076,"Tyler, the Creator",Sugar On My Tongue
2025-12-077,NF,Fear
2025-12-078,Olivia Dean,Nice To Each Other
2025-12-079,Cardi B,ErrTime
2025-12-080,Taylor Swift Featuring Sabrina Carpenter,The Life Of A Showgirl
2025-12-081,sombr,12 To 12
2025-12-082,BigXthaPlug & Post Malone,Cold
2025-12-083,Doja Cat,Jealous Type
2025-12-084,Tate McRae,Horseshoe
2025-12-085,Shaboozey & Jelly Roll,Amen
2025-12-086,HARDY,Favorite Country Song
2025-12-087,Tucker Wetmore,"3,2,1"
2025-12-088,Luke Combs,Days Like These
2025-12-089,G Herbo,Went Legit
2025-12-090,Ed Sheeran,Camera
2025-12-091,Cynthia Erivo & Jonathan Bailey,As Long As You're Mine
2025-12-092,Jason Aldean,How Far Does A Goodbye Go
2025-12-093,Cardi B Featuring Kehlani,Safe
2025-12-094,Lady Gaga,The Dead Dance
2025-12-095,Olivia Dean,Let Alone The One You Love
2025-12-096,Sabrina Carpenter,When Did You Get Hot?
2025-12-097,Coldplay,Sparks
2025-12-098,Taylor Swift,Ruin The Friendship
2025-12-099,YoungBoy Never Broke Again & Mellow Rackz,What You Is
2025-12-100,Ariana Grande,The Girl In The Bubble
