billboard_id,artists,track_name
2023-09-074,Taylor Swift,I Can See You (Taylor's Version) (From The Vault)
2023-09-075,Lil Durk Featuring Morgan Wallen,Stand By Me
2023-09-076,Zach Bryan Featuring Maggie Rogers,Dawns
2023-09-077,Lil Durk,F*ck U Thought
2023-09-078,Justin Moore & Priscilla Block,"You, Me, & Whiskey"
2023-09-079,Fuerza Regida,TQM
2023-09-080,NewJeans,Super Shy
2023-09-081,Zach Bryan,Oklahoma Smoke Show
2023-09-082,Charli XCX,Speed Drive
2023-09-083,Quavo & Future,Turn Yo Clic Up
2023-09-084,"Tyler, The Creator Featuring Kali Uchis",See You Again
2023-09-085,Karol G,Amargura
2023-09-086,Peso Pluma & Jasiel Nunez,Lagunas
2023-09-087,Peso Pluma,Rubicon
2023-09-088,Oliver Anthony Music,Aint Gotta Dollar
2023-09-089,Dominic Fike,Mona Lisa
2023-09-090,"Usher, Summer Walker & 21 Savage",Good Good
2023-09-091,Travis Scott,My Eyes
2023-09-093,Chris Brown,Summer Too Hot
2023-09-095,"Diplo, Jessie Murph & Polo G",Heartbroken
2023-09-096,Travis Scott Featuring Rob49 & 21 Savage,Topia Twins
2023-09-097,Grupo Frontera & Grupo Firme,El Amor de Su Vida
2023-09-098,Rod Wave,Fight The Feeling
2023-09-099,Zach Bryan,"Burn, Burn, Burn"
2023-09-100,Parmalee,Girl In Mine
2023-10-005,Zach Bryan Featuring Kacey Musgraves,I Remember Everything
2023-10-009,Rema & Selena Gomez,Calm Down
2023-10-011,Nicki Minaj & Ice Spice With Aqua,Barbie World
2023-10-012,Drake Featuring SZA,Slime You Out
2023-10-014,Zach Bryan Featuring Noah Kahan,Sarah's Place
2023-10-017,Morgan Wallen,Thinkin' Bout Me
2023-10-019,Lil Durk Featuring J. Cole,All My Life
2023-10-022,Miley Cyrus,Used To Be Young
2023-10-026,Zach Bryan Featuring Bon Iver,Boys Of Faith
2023-10-027,Noah Kahan With Post Malone,Dial Drunk
2023-10-028,Billie Eilish,What Was I Made For?
2023-10-030,"Metro Boomin, The Weeknd & 21 Savage",Creepin'
2023-10-031,Taylor Swift Featuring Ice Spice,Karma
2023-10-032,Doechii Featuring Kodak Black,What It Is (Block Boy)
2023-10-033,Rod Wave,Great Gatsby
2023-10-034,Olivia Rodrigo,Get Him Back!
2023-10-035,Travis Scott,I Know ?
2023-10-036,"Usher, Summer Walker & 21 Savage",Good Good
2023-10-038,Young Nudy Featuring 21 Savage,Peaches & Eggplants
2023-10-040,"Peso Pluma, Gabito Ballesteros & Junior H",Lady Gaga
2023-10-041,Karol G & Peso Pluma,Qlona
2023-10-042,Travis Scott Featuring Drake,Meltdown
2023-10-044,Cardi B & Megan Thee Stallion,Bongos
2023-10-045,Zach Bryan,Deep Satin
2023-10-046,Rod Wave,Boyz Don't Cry
2023-10-047,Jelly Roll With Lainey Wilson,Save Me
2023-10-048,Rod Wave,Come See Me
2023-10-049,Selena Gomez,Single Soon
2023-10-050,Rod Wave,Call Your Friends
2023-10-051,Rod Wave Featuring 21 Savage,Turks & Caicos
2023-10-052,Zach Bryan Featuring The War And Treaty,Hey Driver
2023-10-053,Jung Kook Featuring Latto,Seven
2023-10-054,Zach Bryan,Nine Ball
2023-10-055,Shakira X Fuerza Regida,El Jefe
2023-10-056,Olivia Rodrigo,All-American Bitch
2023-10-058,Karol G,Mi Ex Tenia Razon
2023-10-059,Myke Towers,LaLa
2023-10-060,Lil Tecca,500lbs
2023-10-061,Zach Bryan,Tourniquet
2023-10-062,Blink-182,One More Time
2023-10-063,Kenya Grace,Strangers
2023-10-064,Olivia Rodrigo,The Grudge
2023-10-065,Bad Bunny,Un Preview
2023-10-066,Zach Bryan,"Pain, Sweet, Pain"
2023-10-068,Sexyy Red,SkeeYee
2023-10-070,"The Weeknd, Playboi Carti & Madonna",Popular
2023-10-071,Rod Wave,HG4
2023-10-072,Grupo Frontera & Grupo Firme,El Amor de Su Vida
2023-10-075,Rod Wave,Long Journey
2023-10-076,Mitski,My Love Mine All Mine
2023-10-077,Travis Scott Featuring SZA & Future,Telekinesis
2023-10-078,Peso Pluma & Grupo Frontera,Tulum
2023-10-079,Fuerza Regida,Sabor Fresa
2023-10-080,Zach Bryan Featuring The Lumineers,Spotless
2023-10-081,Parmalee,Girl In Mine
2023-10-082,Ice Spice,Deli
2023-10-083,Maluma & Carin Leon,Segun Quien
2023-10-084,Olivia Rodrigo,Lacy
2023-10-085,Young Thug Featuring Drake,Oh U Went
2023-10-086,Rod Wave & Wet,Nostalgia
2023-10-087,"That Mexican OT, Paul Wall & DRODi",Johnny Dang
2023-10-088,Lil Tecca & Kodak Black,HVN On Earth
2023-10-089,Peso Pluma x Jasiel Nunez x Junior H,Bipolar
2023-10-090,Tyler Childers,In Your Love
2023-10-091,Rod Wave,Crazy
2023-10-092,Doja Cat,Demons
2023-10-093,Olivia Rodrigo,Making The Bed
2023-10-094,Olivia Rodrigo,Logical
2023-10-095,Zach Bryan,East Side Of Sorrow
2023-10-096,Tim McGraw,Standing Room Only
2023-10-097,Rod Wave,Checkmate
2023-10-098,Dylan Scott,Can't Have Mine
2023-10-100,Olivia Rodrigo,Love Is Embarrassing
2023-11-004,Zach Bryan Featuring Kacey Musgraves,I Remember Everything
2023-11-007,Morgan Wallen,Thinkin' Bout Me
2023-11-008,Drake Featuring Yeat,IDGAF
2023-11-013,Drake Featuring J. Cole,First Person Shooter
2023-11-015,Drake Featuring Sexyy Red & SZA,Rich Baby Daddy
2023-11-018,Miley Cyrus,Used To Be Young
2023-11-019,Nicki Minaj & Ice Spice With Aqua,Barbie World
2023-11-022,Drake,Virginia Beach
2023-11-024,Billie Eilish,What Was I Made For?
2023-11-025,"Usher, Summer Walker & 21 Savage",Good Good
2023-11-026,Mitski,My Love Mine All Mine
2023-11-027,Jelly Roll With Lainey Wilson,Save Me
2023-11-029,Noah Kahan With Post Malone,Dial Drunk
2023-11-030,Doechii Featuring Kodak Black,What It Is (Block Boy)
2023-11-032,Lil Durk Featuring J. Cole,All My Life
2023-11-037,Bad Bunny & Feid,Perro Negro
2023-11-038,"Metro Boomin, The Weeknd & 21 Savage",Creepin'
2023-11-039,Drake Featuring SZA,Slime You Out
2023-11-040,Travis Scott,I Know ?
2023-11-042,Bad Bunny & Young Miko,Fina
2023-11-044,"The Kid LAROI, Jung Kook & Central Cee",Too Much
2023-11-047,Karol G & Peso Pluma,Qlona
2023-11-048,Selena Gomez,Single Soon
2023-11-050,Olivia Rodrigo,Get Him Back!
2023-11-051,Jessie Murph & Jelly Roll,Wild Ones
2023-11-052,Kenya Grace,Strangers
2023-11-053,Cardi B & Megan Thee Stallion,Bongos
2023-11-055,Rod Wave,Great Gatsby
2023-11-056,Travis Scott Featuring Drake,Meltdown
2023-11-057,"Peso Pluma, Gabito Ballesteros & Junior H",Lady Gaga
2023-11-059,Lil Tecca,500lbs
2023-11-061,Drake Featuring Bad Bunny,Gently
2023-11-062,Myke Towers,LaLa
2023-11-063,Bad Bunny,Un Preview
2023-11-064,Zach Bryan Featuring The War And Treaty,Hey Driver
2023-11-065,Sexyy Red,SkeeYee
2023-11-066,Dylan Scott,Can't Have Mine
2023-11-068,Maluma & Carin Leon,Segun Quien
2023-11-069,Drake Featuring 21 Savage,Calling For You
2023-11-070,Rod Wave Featuring 21 Savage,Turks & Caicos
2023-11-071,Grupo Frontera & Grupo Firme,El Amor de Su Vida
2023-11-072,Bad Bunny & Mora,Hibiki
2023-11-073,Bad Bunny,Mr. October
2023-11-074,Bad Bunny,Baby Nueva
2023-11-075,Jung Kook & Jack Harlow,3D
2023-11-076,Drake,Daylight
2023-11-078,*NSYNC,Better Place
2023-11-079,Troye Sivan,One Of Your Girls
2023-11-080,Karol G,Mi Ex Tenia Razon
2023-11-081,Drake,What Would Pluto Do
2023-11-082,Bad Bunny,Cybertruck
2023-11-083,Russell Dickerson,God Gave Me A Girl
2023-11-084,Dustin Lynch,Stars Like Confetti
2023-11-085,Drake,8am In Charlotte
2023-11-086,Calle 24 x Chino Pacas x Fuerza Regida,Que Onda
2023-11-087,Rod Wave,Boyz Don't Cry
2023-11-088,Bad Bunny & Luar La L,Telefono Nuevo
2023-11-089,Drake,Fear Of Heights
2023-11-090,Bad Bunny & Bryant Myers,Seda
2023-11-091,Tim McGraw,Standing Room Only
2023-11-092,blink-182,One More Time
2023-11-093,Zach Bryan,Oklahoma Smokeshow
2023-11-094,Drake Featuring PARTYNEXTDOOR,Members Only
2023-11-095,Zach Bryan,Tourniquet
2023-11-096,Rod Wave,Call Your Friends
2023-11-098,Ice Spice,Deli
2023-11-099,Drake,Bahamas Promises
2023-11-100,Offset Featuring Travis Scott,Say My Grace
2023-12-006,Zach Bryan Featuring Kacey Musgraves,I Remember Everything
2023-12-009,Taylor Swift,Is It Over Now? (Taylor's Version) [From The Vault]
2023-12-011,Drake,You Broke My Heart
2023-12-015,Morgan Wallen,Thinkin' Bout Me
2023-12-017,Drake Featuring J. Cole,First Person Shooter
2023-12-020,Drake Featuring Sexyy Red & SZA,Rich Baby Daddy
2023-12-022,Jelly Roll With Lainey Wilson,Save Me
2023-12-026,Drake Featuring J. Cole,Evil Ways
2023-12-028,Andy Williams,It's The Most Wonderful Time Of The Year
2023-12-029,Drake Featuring Yeat,IDGAF
2023-12-030,Miley Cyrus,Used To Be Young
2023-12-032,"Usher, Summer Walker & 21 Savage",Good Good
2023-12-035,Dean Martin,"Let It Snow, Let It Snow, Let It Snow!"
2023-12-036,Billie Eilish,What Was I Made For?
2023-12-039,Jose Feliciano,Feliz Navidad
2023-12-041,Noah Kahan With Post Malone,Dial Drunk
2023-12-042,Kelly Clarkson,Underneath The Tree
2023-12-043,Nat King Cole,The Christmas Song (Merry Christmas To You)
2023-12-044,Mitski,My Love Mine All Mine
2023-12-045,Doechii Featuring Kodak Black,What It Is (Block Boy)
2023-12-046,The Ronettes,Sleigh Ride
2023-12-048,Ariana Grande,Santa Tell Me
2023-12-050,Drake,Virginia Beach
2023-12-051,Drake,Red Button
2023-12-052,Drake,The Shoe Fits
2023-12-054,Travis Scott,I Know ?
2023-12-056,Taylor Swift,Now That We Don't Talk (Taylor's Version) [From The Vault]
2023-12-057,Fuerza Regida & Marshmello,Harley Quinn
2023-12-058,Drake,Stories About My Brother
2023-12-060,Jessie Murph & Jelly Roll,Wild Ones
2023-12-061,Dylan Scott,Can't Have Mine
2023-12-062,Lil Tecca,500lbs
2023-12-063,Olivia Rodrigo,Can't Catch Me Now
2023-12-064,Kenya Grace,Strangers
2023-12-065,Rod Wave,Great Gatsby
2023-12-067,Olivia Rodrigo,Get Him Back!
2023-12-071,Drake,Wick Man
2023-12-072,Karol G & Peso Pluma,Qlona
2023-12-073,Jung Kook,Standing Next To You
2023-12-074,Drake Featuring SZA,Slime You Out
2023-12-076,Taylor Swift,Slut! (Taylor's Version) [From The Vault]
2023-12-077,Zach Bryan Featuring The War And Treaty,Hey Driver
2023-12-078,Maluma & Carin Leon,Segun Quien
2023-12-079,Noah Kahan With Hozier,Northern Attitude
2023-12-081,Taylor Swift,Say Don't Go (Taylor's Version) [From The Vault]
2023-12-082,Bad Bunny & Feid,Perro Negro
2023-12-083,Calle 24 x Chino Pacas x Fuerza Regida,Que Onda
2023-12-086,Rod Wave Featuring 21 Savage,Turks & Caicos
2023-12-087,Dan + Shay,Save Me The Trouble
2023-12-088,Sexyy Red,SkeeYee
2023-12-089,Myke Towers,LaLa
2023-12-090,Andre 3000,"I Swear, I Really Wanted To Make A ""Rap"" Album But..."
2023-12-091,Taylor Swift,Style (Taylor's Version)
2023-12-092,Grupo Frontera & Grupo Firme,El Amor de Su Vida
2023-12-093,"The Kid LAROI, Jung Kook & Central Cee",Too Much
2023-12-094,Travis Scott Featuring Drake,Meltdown
2023-12-095,JID Featuring 21 Savage & Baby Tate,Surround Sound
2023-12-096,Riley Green Featuring Luke Combs,Different 'Round Here
2023-12-097,Cardi B & Megan Thee Stallion,Bongos
2023-12-098,Luke Bryan,But I Got A Beer In My Hand
2023-12-099,Drake Featuring 21 Savage,Calling For You
2023-12-100,Karol G,Mi Ex Tenia Razon
