billboard_id,artists,track_name
2020-03-037,Eminem Featuring Juice WRLD,Godzilla
2020-03-044,Ed Sheeran & Justin Bieber,I Don't Care
2020-03-047,YoungBoy Never Broke Again,Red Eye
2020-03-049,Jimmie Allen,Make Me Want To
2020-03-050,"A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",Numbers
2020-03-053,Karol G & Nicki Minaj,Tusa
2020-03-054,Billie Eilish,No Time To Die
2020-03-056,Russ & BIA,BEST ON EARTH
2020-03-058,YoungBoy Never Broke Again,Fine By Time
2020-03-059,YoungBoy Never Broke Again,Bad Bad
2020-03-060,YoungBoy Never Broke Again,Knocked Off
2020-03-061,Sam Smith,To Die For
2020-03-062,Jason Aldean,We Back
2020-03-063,Polo G Featuring NLE Choppa & Stunna 4 Vegas,Go Stupid
2020-03-064,Luke Bryan,What She Wants Tonight
2020-03-065,Blake Shelton Duet With Gwen Stefani,Nobody But You
2020-03-068,Riley Green,I Wish Grandpas Never Died
2020-03-069,JACKBOYS Featuring Young Thug,Out West
2020-03-070,Ingrid Andress,More Hearts Than Mine
2020-03-071,Ashe Featuring Niall Horan,Moral Of The Story
2020-03-072,Jake Owen,Homemade
2020-03-073,Jordan Davis,Slow Dance In A Parking Lot
2020-03-074,Justin Bieber Featuring Post Malone & Clever,Forever
2020-03-075,Carly Pearce & Lee Brice,I Hope You're Happy Now
2020-03-076,Khalid x Disclosure,Know Your Worth
2020-03-078,Garth Brooks & Blake Shelton,Dive Bar
2020-03-079,YoungBoy Never Broke Again,Make No Sense
2020-03-080,YoungBoy Never Broke Again,RIP Lil Phat
2020-03-081,Brett Young,Catch
2020-03-083,DaBaby Featuring Lil Baby & Moneybagg Yo,TOES
2020-03-084,BTS,My Time
2020-03-085,YoungBoy Never Broke Again,Long RD
2020-03-086,Ed Sheeran Featuring Camila Cabello & Cardi B,South Of The Border
2020-03-087,BTS,Filter
2020-03-088,Jhene Aiko,P*$$y Fairy (OTW)
2020-03-089,YoungBoy Never Broke Again,Bat Man
2020-03-090,Kelsea Ballerini,homecoming queen?
2020-03-091,Diplo Presents Thomas Wesley Featuring Morgan Wallen,Heartless
2020-03-092,Taylor Swift,The Man
2020-03-093,Pop Smoke Featuring Quavo,Shake The Room
2020-03-094,Selena Gomez,Rare
2020-03-095,Summer Walker & Usher,Come Thru
2020-03-096,Dustin Lynch,Ridin' Roads
2020-03-097,A Boogie Wit da Hoodie,Me And My Guitar
2020-03-098,Selena Gomez,Feel Me
2020-03-099,Bad Bunny,Vete
2020-03-100,BrockHampton,SUGAR
2020-04-006,Future Featuring Drake,Life Is Good
2020-04-008,Justin Bieber Featuring Quavo,Intentions
2020-04-016,The Weeknd,In Your Eyes
2020-04-017,Maren Morris,The Bones
2020-04-018,Camila Cabello Featuring DaBaby,My Oh My
2020-04-019,Dan + Shay & Justin Bieber,"10,000 Hours"
2020-04-021,The Weeknd,Alone Again
2020-04-022,The Weeknd,After Hours
2020-04-023,Mustard & Roddy Ricch,Ballin'
2020-04-024,The Weeknd,Scared To Live
2020-04-025,The Weeknd,Hardest To Love
2020-04-027,Lady Gaga,Stupid Love
2020-04-028,The Weeknd,Too Late
2020-04-032,The Weeknd,Snowchild
2020-04-034,Chris Brown Featuring Drake,No Guidance
2020-04-036,Roddy Ricch Featuring Mustard,High Fashion
2020-04-038,Eminem Featuring Juice WRLD,Godzilla
2020-04-039,The Weeknd,Escape From LA
2020-04-041,The Weeknd & Ariana Grande,Save Your Tears
2020-04-044,Blake Shelton Duet With Gwen Stefani,Nobody But You
2020-04-045,The Weeknd,Faith
2020-04-046,Luke Bryan,What She Wants Tonight
2020-04-048,Demi Lovato,I Love Me
2020-04-049,Jordan Davis,Slow Dance In A Parking Lot
2020-04-050,Jake Owen,Homemade
2020-04-052,Russ & BIA,BEST ON EARTH
2020-04-054,Lil Uzi Vert,Myron
2020-04-055,SAINt JHN,Roses
2020-04-056,Ingrid Andress,More Hearts Than Mine
2020-04-058,Pop Smoke,Dior
2020-04-059,Powfu Featuring beabadoobee,Death Bed
2020-04-061,Brett Young,Catch
2020-04-063,Luke Combs Featuring Eric Church,Does To Me
2020-04-064,Carly Pearce & Lee Brice,I Hope You're Happy Now
2020-04-065,Kelsea Ballerini,homecoming queen?
2020-04-066,Karol G & Nicki Minaj,Tusa
2020-04-067,Jhene Aiko,P*$$y Fairy (OTW)
2020-04-068,Thomas Rhett Featuring Jon Pardi,Beer Can't Fix
2020-04-069,The Weeknd,Repeat After Me (Interlude)
2020-04-070,Lil Uzi Vert,P2
2020-04-072,Jonas Brothers,What A Man Gotta Do
2020-04-073,Lil Uzi Vert,That Way
2020-04-074,Lil Uzi Vert,Baby Pluto
2020-04-075,"Lil Yachty, Drake & DaBaby",Oprah's Bank Account
2020-04-076,Jhene Aiko Featuring H.E.R.,B.S.
2020-04-078,JACKBOYS Featuring Young Thug,Out West
2020-04-079,SZA X Justin Timberlake,The Other Side
2020-04-080,The Weeknd,Until I Bleed Out
2020-04-081,Megan Thee Stallion,B.I.T.C.H.
2020-04-082,Khalid x Disclosure,Know Your Worth
2020-04-084,Sam Smith,To Die For
2020-04-085,Lil Baby & 42 Dugg,Grace
2020-04-086,Lil Uzi Vert Featuring Chief Keef,Bean (Kobe)
2020-04-087,Lil Uzi Vert,Lo Mein
2020-04-088,Summer Walker & Usher,Come Thru
2020-04-090,Diplo Presents Thomas Wesley Featuring Morgan Wallen,Heartless
2020-04-091,Lil Baby & Gunna,Heatin Up
2020-04-092,Bad Bunny,Si Veo A Tu Mama
2020-04-093,Lil Uzi Vert & 21 Savage,Yessirskiii
2020-04-094,NLE Choppa Featuring Roddy Ricch,Walk Em Down
2020-04-095,Kelsea Ballerini x Halsey,The Other Girl
2020-04-096,YoungBoy Never Broke Again,Make No Sense
2020-04-097,Idina Menzel & AURORA,Into The Unknown
2020-04-098,Polo G Featuring NLE Choppa & Stunna 4 Vegas,Go Stupid
2020-04-099,Bad Bunny,Vete
2020-04-100,Bad Bunny,La Dificil
2020-05-008,Justin Bieber Featuring Quavo,Intentions
2020-05-009,DaBaby Featuring Roddy Ricch,Rockstar
2020-05-010,Future Featuring Drake,Life Is Good
2020-05-012,Camila Cabello Featuring DaBaby,My Oh My
2020-05-013,Maren Morris,The Bones
2020-05-017,DaBaby Featuring YoungBoy Never Broke Again,Jump
2020-05-020,Blake Shelton Duet With Gwen Stefani,Nobody But You
2020-05-022,SAINt JHN,Roses
2020-05-025,Roddy Ricch Featuring Mustard,High Fashion
2020-05-027,Powfu Featuring beabadoobee,Death Bed
2020-05-030,Ingrid Andress,More Hearts Than Mine
2020-05-032,Mustard & Roddy Ricch,Ballin'
2020-05-033,DaBaby,Find My Way
2020-05-035,Playboi Carti,@ MEH
2020-05-036,Sam Smith & Demi Lovato,I'm Ready
2020-05-040,Luke Combs Featuring Eric Church,Does To Me
2020-05-041,Dan + Shay & Justin Bieber,"10,000 Hours"
2020-05-042,Demi Lovato,I Love Me
2020-05-044,DaBaby Featuring Quavo,PICK UP
2020-05-045,twenty one pilots,Level Of Concern
2020-05-046,Lady Gaga,Stupid Love
2020-05-047,Carly Pearce & Lee Brice,I Hope You're Happy Now
2020-05-048,Chris Brown Featuring Drake,No Guidance
2020-05-050,DaBaby Featuring Ashanti & Megan Thee Stallion,NASTY
2020-05-051,Thomas Rhett Featuring Jon Pardi,Beer Can't Fix
2020-05-052,Brett Young,Catch
2020-05-053,DaBaby Featuring Future & jetsonmade,LIGHTSKIN SH*T
2020-05-054,Pop Smoke,Dior
2020-05-055,The Weeknd,In Your Eyes
2020-05-056,Travis Denning,After A Few
2020-05-062,Russ & BIA,BEST ON EARTH
2020-05-063,DaBaby,CAN'T STOP
2020-05-064,DaBaby,BLAME IT ON BABY
2020-05-065,NLE Choppa Featuring Roddy Ricch,Walk Em Down
2020-05-066,Eminem Featuring Juice WRLD,Godzilla
2020-05-067,Diplo Presents Thomas Wesley Featuring Morgan Wallen,Heartless
2020-05-068,Bad Bunny,Yo Perreo Sola
2020-05-069,DaBaby,SAD SHIT
2020-05-070,Karol G & Nicki Minaj,Tusa
2020-05-071,DaBaby Featuring A Boogie Wit da Hoodie & London On Da Track,DROP
2020-05-072,JACKBOYS Featuring Young Thug,Out West
2020-05-073,Jordan Davis,Slow Dance In A Parking Lot
2020-05-074,DaBaby,TALK ABOUT IT
2020-05-075,PARTYNEXTDOOR & Rihanna,Believe It
2020-05-076,Jhene Aiko,P*$$y Fairy (OTW)
2020-05-077,JP Saxe Featuring Julia Michaels,If The World Was Ending
2020-05-078,"NAV, Gunna & Travis Scott",Turks
2020-05-079,Summer Walker & Usher,Come Thru
2020-05-081,Jake Owen,Homemade
2020-05-083,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",Be A Light
2020-05-085,DaBaby,CHAMPION
2020-05-086,Kelly Clarkson,I Dare You
2020-05-087,Kenny Chesney,Here And Now
2020-05-088,Lil Uzi Vert,Myron
2020-05-089,Scotty McCreery,In Between
2020-05-090,Tory Lanez,Broke In A Minute
2020-05-091,Lil Uzi Vert,That Way
2020-05-092,Don Toliver,After Party
2020-05-093,Noah Cyrus & Leon Bridges,July
2020-05-095,Regard,Ride It.
2020-05-096,Megan Thee Stallion,Captain Hook
2020-05-097,Keith Urban,God Whispered Your Name
2020-05-098,"G Herbo Featuring Chance The Rapper, Juice WRLD & Lil Uzi Vert",PTSD
2020-05-099,"Bad Bunny, Jowell & Randy & Nengo Flow",Safaera
2020-05-100,Rod Wave,Girl Of My Dreams
2020-06-001,Lady Gaga & Ariana Grande,Rain On Me
2020-06-003,DaBaby Featuring Roddy Ricch,Rockstar
2020-06-009,Justin Bieber Featuring Quavo,Intentions
2020-06-010,Future Featuring Drake,Life Is Good
2020-06-013,Maren Morris,The Bones
2020-06-014,SAINt JHN,Roses
2020-06-015,Ariana Grande & Justin Bieber,Stuck With U
2020-06-020,Luke Combs Featuring Eric Church,Does To Me
2020-06-022,6ix9ine,Gooba
2020-06-023,Roddy Ricch Featuring Mustard,High Fashion
2020-06-026,Powfu Featuring beabadoobee,Death Bed
2020-06-028,Blake Shelton Duet With Gwen Stefani,Nobody But You
2020-06-029,Carly Pearce & Lee Brice,I Hope You're Happy Now
2020-06-031,Camila Cabello Featuring DaBaby,My Oh My
2020-06-032,The Weeknd,In Your Eyes
2020-06-033,Travis Denning,After A Few
2020-06-038,Gunna Featuring Young Thug,Dollaz On My Head
2020-06-039,Marshmello & Halsey,Be Kind
2020-06-040,Thomas Rhett Featuring Jon Pardi,Beer Can't Fix
2020-06-041,Gunna Featuring Roddy Ricch,Cooler Than A Bitch
2020-06-046,NLE Choppa Featuring Roddy Ricch,Walk Em Down
2020-06-049,Polo G Featuring Juice WRLD,Flex
2020-06-053,Diplo Presents Thomas Wesley Featuring Morgan Wallen,Heartless
2020-06-055,Gunna Featuring Travis Scott,Top Floor
2020-06-056,Pop Smoke,Dior
2020-06-057,Gunna,Wunna
2020-06-058,Drake Featuring Giveon,Chicago Freestyle
2020-06-059,Gunna Featuring Lil Baby,Blindfold
2020-06-060,Lil Baby & 42 Dugg,We Paid
2020-06-061,twenty one pilots,Level Of Concern
2020-06-062,Migos Featuring YoungBoy Never Broke Again,Need It
2020-06-063,Don Toliver,After Party
2020-06-064,Florida Georgia Line,I Love My Country
2020-06-065,Gunna,SkyBox
2020-06-066,Jonas Brothers Featuring Karol G,X
2020-06-067,Gunna,Argentina
2020-06-068,Bad Bunny,Yo Perreo Sola
2020-06-069,Kenny Chesney,Here And Now
2020-06-070,Gunna,Met Gala
2020-06-071,JACKBOYS Featuring Young Thug,Out West
2020-06-072,Juice WRLD,Righteous
2020-06-073,JP Saxe Featuring Julia Michaels,If The World Was Ending
2020-06-074,PARTYNEXTDOOR & Rihanna,Believe It
2020-06-075,Regard,Ride It.
2020-06-076,Agust D,Daechwita
2020-06-077,Jhene Aiko,P*$$y Fairy (OTW)
2020-06-078,Gunna,Nasty Girl / On Camera
2020-06-079,Katy Perry,Daisies
2020-06-080,Keith Urban,God Whispered Your Name
2020-06-081,Scotty McCreery,In Between
2020-06-083,Future Featuring Travis Scott,Solitaires
2020-06-084,Gunna,MOTW
2020-06-085,Future Featuring YoungBoy Never Broke Again,Trillionaire
2020-06-086,Gunna,Gimmick
2020-06-087,Carrie Underwood,Drinking Alone
2020-06-088,Eminem Featuring Juice WRLD,Godzilla
2020-06-089,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",Be A Light
2020-06-090,"NAV, Gunna & Travis Scott",Turks
2020-06-091,Polo G Featuring NLE Choppa & Stunna 4 Vegas,Go Stupid
2020-06-092,Young T & Bugsey Featuring Headie One,Don't Rush
2020-06-093,Polo G Featuring Lil Baby,Be Something
2020-06-094,Polo G,Martin & Gina
2020-06-095,Polo G,21
2020-06-096,Noah Cyrus & Leon Bridges,July
2020-06-097,Lil Baby & 42 Dugg,Grace
2020-06-098,Gunna,Feigning
2020-06-099,Lil Baby,All In
2020-06-100,Surf Mesa Featuring Emilee,ily
2020-07-001,DaBaby Featuring Roddy Ricch,Rockstar
2020-07-004,SAINt JHN,Roses
2020-07-005,Justin Bieber Featuring Quavo,Intentions
2020-07-011,Lady Gaga & Ariana Grande,Rain On Me
2020-07-013,Maren Morris,The Bones
2020-07-018,Lil Baby & 42 Dugg,We Paid
2020-07-021,Future Featuring Drake,Life Is Good
2020-07-024,Powfu Featuring beabadoobee,Death Bed
2020-07-028,Ariana Grande & Justin Bieber,Stuck With U
2020-07-031,Roddy Ricch Featuring Mustard,High Fashion
2020-07-034,6ix9ine & Nicki Minaj,Trollz
2020-07-037,Beyonce,Black Parade
2020-07-038,Kenny Chesney,Here And Now
2020-07-039,NLE Choppa Featuring Roddy Ricch,Walk Em Down
2020-07-041,Marshmello & Halsey,Be Kind
2020-07-044,Blake Shelton Duet With Gwen Stefani,Nobody But You
2020-07-045,Carly Pearce & Lee Brice,I Hope You're Happy Now
2020-07-046,Pop Smoke,Dior
2020-07-048,Luke Combs Featuring Eric Church,Does To Me
2020-07-050,6ix9ine,Gooba
2020-07-052,JP Saxe Featuring Julia Michaels,If The World Was Ending
2020-07-053,Florida Georgia Line,I Love My Country
2020-07-054,J. Cole,Snow On Tha Bluff
2020-07-055,Travis Denning,After A Few
2020-07-056,Jhene Aiko,P*$$y Fairy (OTW)
2020-07-057,A Boogie Wit da Hoodie,Bleed
2020-07-058,Young T & Bugsey Featuring Headie One,Don't Rush
2020-07-059,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",Be A Light
2020-07-060,Scotty McCreery,In Between
2020-07-061,Keith Urban,God Whispered Your Name
2020-07-062,"Black Eyed Peas, Ozuna + J.Rey Soul",Mamacita
2020-07-063,Don Toliver,After Party
2020-07-064,Drake Featuring Giveon,Chicago Freestyle
2020-07-065,Kid LAROI & Juice WRLD,Go!
2020-07-066,Thomas Rhett Featuring Jon Pardi,Beer Can't Fix
2020-07-067,Jason Aldean,Got What I Got
2020-07-068,LOCASH,One Big Country Song
2020-07-069,Polo G Featuring Juice WRLD,Flex
2020-07-070,PARTYNEXTDOOR & Rihanna,Believe It
2020-07-071,Bad Bunny,Yo Perreo Sola
2020-07-072,Doja Cat Featuring Gucci Mane,Like That
2020-07-073,Justin Moore,Why We Drink
2020-07-074,Surf Mesa Featuring Emilee,ily
2020-07-075,Migos Featuring YoungBoy Never Broke Again,Need It
2020-07-076,Chris Janson,Done
2020-07-077,Lil Baby & 42 Dugg,Grace
2020-07-078,Kane Brown,Cool Again
2020-07-079,Katy Perry,Daisies
2020-07-080,The Weeknd,In Your Eyes
2020-07-082,Gunna Featuring Young Thug,Dollaz On My Head
2020-07-083,NLE Choppa,Shotta Flow 5
2020-07-084,Polo G,21
2020-07-085,Jonas Brothers Featuring Karol G,X
2020-07-086,HARDY Featuring Lauren Alaina & Devin Dawson,One Beer
2020-07-087,Ashley McBryde,One Night Standards
2020-07-088,Tyla Yaweh & Post Malone,Tommy Lee
2020-07-089,Rod Wave,Girl Of My Dreams
2020-07-090,twenty one pilots,Level Of Concern
2020-07-091,Chloe X Halle,Do It
2020-07-092,BRELAND,My Truck
2020-07-093,Juice WRLD,Righteous
2020-07-094,YoungBoy Never Broke Again Featuring Lil Baby,One Shot
2020-07-095,J.I The Prince Of N.Y,Need Me
2020-07-096,Parker McCollum,Pretty Heart
2020-07-098,Lil Baby,All In
2020-07-100,Noah Cyrus & Leon Bridges,July
2020-08-001,DaBaby Featuring Roddy Ricch,Rockstar
2020-08-003,DJ Khaled Featuring Drake,Popstar
2020-08-005,SAINt JHN,Roses
2020-08-008,DJ Khaled Featuring Drake,Greece
2020-08-009,Juice WRLD x Marshmello,Come & Go
2020-08-014,Lady Gaga & Ariana Grande,Rain On Me
2020-08-020,Lil Baby & 42 Dugg,We Paid
2020-08-022,Justin Bieber Featuring Quavo,Intentions
2020-08-023,Pop Smoke Featuring Lil Baby & DaBaby,For The Night
2020-08-028,Future Featuring Drake,Life Is Good
2020-08-029,Powfu Featuring beabadoobee,Death Bed
2020-08-031,Maren Morris,The Bones
2020-08-032,Pop Smoke Featuring 50 Cent & Roddy Ricch,The Woo
2020-08-036,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,Hate The Other Side
2020-08-038,Juice WRLD,Conversations
2020-08-041,Rod Wave Featuring ATR Son Son,Rags2Riches
2020-08-042,Juice WRLD X Halsey,Life's A Mess
2020-08-046,Megan Thee Stallion,Girls In The Hood
2020-08-048,NLE Choppa Featuring Roddy Ricch,Walk Em Down
2020-08-049,Juice WRLD,Blood On My Jeans
2020-08-050,LOCASH,One Big Country Song
2020-08-051,Juice WRLD,Righteous
2020-08-052,JP Saxe Featuring Julia Michaels,If The World Was Ending
2020-08-053,Jason Aldean,Got What I Got
2020-08-054,Florida Georgia Line,I Love My Country
2020-08-055,Pop Smoke,Got It On Me
2020-08-056,Chris Janson,Done
2020-08-057,Doja Cat Featuring Gucci Mane,Like That
2020-08-058,Ariana Grande & Justin Bieber,Stuck With U
2020-08-059,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",Be A Light
2020-08-060,Young T & Bugsey Featuring Headie One,Don't Rush
2020-08-061,Marshmello & Halsey,Be Kind
2020-08-062,Juice WRLD,Titanic
2020-08-063,"Black Eyed Peas, Ozuna + J.Rey Soul",Mamacita
2020-08-064,Juice WRLD,Stay High
2020-08-065,Kane Brown With Swae Lee & Khalid,Be Like That
2020-08-066,Saweetie,Tap In
2020-08-067,Keith Urban,God Whispered Your Name
2020-08-068,Juice WRLD,Bad Energy
2020-08-070,Pop Smoke Featuring Lil Tjay,Mood Swings
2020-08-071,Justin Moore,Why We Drink
2020-08-073,Kane Brown,Cool Again
2020-08-075,Pop Smoke,Something Special
2020-08-076,Migos Featuring YoungBoy Never Broke Again,Need It
2020-08-077,Juice WRLD & Trippie Redd,Tell Me U Luv Me
2020-08-078,Juice WRLD,Up Up And Away
2020-08-079,Juice WRLD,Fighting Demons
2020-08-081,Jhene Aiko Featuring H.E.R.,B.S.
2020-08-082,Don Toliver,After Party
2020-08-083,Trevor Daniel x Selena Gomez,Past Life
2020-08-084,Surf Mesa Featuring Emilee,ily
2020-08-085,Rod Wave,Girl Of My Dreams
2020-08-086,HARDY Featuring Lauren Alaina & Devin Dawson,One Beer
2020-08-087,Lil Durk Featuring Lil Baby & Polo G,3 Headed Goat
2020-08-088,Luke Combs Featuring Eric Church,Does To Me
2020-08-089,Juice WRLD,Man Of The Year
2020-08-091,Ashley McBryde,One Night Standards
2020-08-092,Juice WRLD,Can't Die
2020-08-093,Drake Featuring Giveon,Chicago Freestyle
2020-08-094,Polo G Featuring Juice WRLD,Flex
2020-08-095,Juice WRLD,Screw Juice
2020-08-096,Gunna Featuring Young Thug,Dollaz On My Head
2020-08-097,Topic & A7S,Breaking Me
2020-08-098,Pop Smoke Featuring Karol G,Enjoy Yourself
2020-08-099,Parker McCollum,Pretty Heart
2020-08-100,J. Cole,the.climb.back
2020-09-002,Cardi B Featuring Megan Thee Stallion,WAP
