billboard_id,track_id
2021-02-098,1SF8piqsZWn86DajVKih8F
2021-02-099,2Y3USTCETS4xbjJOzT1Icm
2021-03-001,7lPN2DXiMsVn7XUKtOW1CS
2021-03-002,1XXimziG1uhM0eDNCZCrUl
2021-03-003,1IIKrJVP1C9N7iPtG6eOsK
2021-03-004,3jjBPF4NDMCU51psU8JPpR
2021-03-005,0sf12qNH5qcw8qpgymFOqD
2021-03-009,35mvY5S1H3J2QZyna3TFe0
2021-03-011,1tkg4EHVoqnhR6iFEXb60y
2021-03-012,54bFM56PmE4YLRnqpW6Tha
2021-03-014,5vGLcdRuSbUhD8ScwsGSdA
2021-03-017,3YJJjQPAbDT7mGpX3WtQ9A
2021-03-020,1tSGw3h54aHModEHHL1HGK
2021-03-021,45bE4HXI0AwGZXfZtMp8JR
2021-03-022,60ynsPSSKe6O3sfwRnIBRf
2021-03-023,4Iedi94TIaB2GGb1nMB68v
2021-03-025,5Kpg1A7BOHpBbaT3H3xqd3
2021-03-026,15C4TnrrVdym7UykxQIOTZ
2021-03-029,0lx2cLdOt3piJbcaXIV74f
2021-03-030,4fKiuIavbsoTRZ6R7xuAyT
2021-03-031,53BHUFdQphHiZUUG3nx9zn
2021-03-033,5MrWQZ43r6HsJeEqur1ykt
2021-03-036,6AGOKlMZWLCaEJGnaROtF9
2021-03-037,6QpZSfLid1YZ6c01BvB5jH
2021-03-038,27OeeYzk6klgBh83TSvGMA
2021-03-040,3TNSVsiFngfe68UJpMq1oS
2021-03-041,0A1hoCfMLkiAgvhWkkucJa
2021-03-043,0YrKSfpvflYnLSBd4Jtu6J
2021-03-044,7xUE36a8GVq3wgH82TvpYD
2021-03-045,0KS2h61pHQ4WmOwruD7uxD
2021-03-046,36ISlLb12gKuCCVTYXC0gb
2021-03-048,3hLuHKzG1cmlRpq53ZVWd8
2021-03-049,1diS6nkxMQc3wwC4G1j0bh
2021-03-050,4saklk6nie3yiGePpBwUoc
2021-03-051,25j0Sape7qZbq6ZPLFefTT
2021-03-052,3cBsEDNhFI9E82vPj3kvi3
2021-03-053,5UMMPHPp6vRP6ghPpSUOzp
